,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
1,sigma,i_01cl,ii_random,des_random_2,iii_gbrt,0.002,0.999,0.000,0.752,0.000,0.740,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [150]}"
2,sigma,i_01cl,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.006,0.984,0.000,0.737,0.000,0.737,"{'learning_rate': [0.09], 'max_depth': [8], 'n_estimators': [160], 'num_leaves': [20]}"
3,sigma,i_01cl,ii_corr,150,iii_gbrt,0.008,0.974,0.000,0.752,0.000,0.727,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [110], 'max_leaf_nodes': [12], 'n_estimators': [130]}"
4,sigma,i_01cl,ii_random,des_random_7,iii_gbrt,0.008,0.972,0.000,0.748,0.000,0.723,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [8], 'n_estimators': [190]}"
5,sigma,i_01cl,ii_corr,200,iii_lgbm,0.005,0.988,0.000,0.745,0.000,0.720,"{'learning_rate': [0.07], 'max_depth': [14], 'n_estimators': [200], 'num_leaves': [20]}"
6,sigma,i_01cl,ii_random,des_random_9,iii_gbrt,0.003,0.995,0.000,0.752,0.000,0.718,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [30], 'max_leaf_nodes': [14], 'n_estimators': [240]}"
7,sigma,i_01cl,ii_random,des_random_8,iii_gbrt,0.002,0.999,0.000,0.728,0.000,0.717,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [26], 'n_estimators': [160]}"
8,sigma,i_01cl,ii_random,des_random_3,iii_gbrt,0.009,0.962,0.000,0.766,0.000,0.714,"{'learning_rate': [0.079], 'max_depth': [8], 'max_features': [60], 'max_leaf_nodes': [10], 'n_estimators': [150]}"
9,sigma,i_01cl,ii_random,des_random_4,iii_gbrt,0.008,0.971,0.000,0.731,0.000,0.714,"{'learning_rate': [0.11], 'max_depth': [4], 'max_features': [35], 'max_leaf_nodes': [16], 'n_estimators': [130]}"
10,sigma,i_01cd,ii_corr,150,iii_gbrt,0.002,0.998,0.000,0.729,0.000,0.714,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [55], 'max_leaf_nodes': [44], 'n_estimators': [90]}"
11,sigma,i_12a,ii_random,des_random_3,iii_gbrt,0.017,0.881,0.000,0.731,0.000,0.712,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [240]}"
12,sigma,i_01cg,ii_corr,150,iii_gbrt,0.008,0.969,0.000,0.745,0.000,0.711,"{'learning_rate': [0.095], 'max_depth': [6], 'max_features': [60], 'max_leaf_nodes': [14], 'n_estimators': [100]}"
13,sigma,i_01cg,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.002,0.997,0.000,0.743,0.000,0.709,"{'learning_rate': [0.029], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [16], 'n_estimators': [810]}"
14,sigma,i_01cn,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.009,0.968,0.000,0.765,0.000,0.709,"{'learning_rate': [0.079], 'max_depth': [6], 'max_features': [63], 'max_leaf_nodes': [10], 'n_estimators': [190]}"
15,sigma,i_01cg,ii_corr,200,iii_gbrt,0.003,0.996,0.000,0.736,0.000,0.708,"{'learning_rate': [0.043], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [22], 'n_estimators': [350]}"
16,sigma,i_01cl,ii_random,des_random_6,iii_gbrt,0.005,0.991,0.000,0.722,0.000,0.707,"{'learning_rate': [0.089], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [20], 'n_estimators': [130]}"
17,sigma,i_12a,ii_corr,55,iii_gbrt,0.015,0.904,0.000,0.740,0.000,0.707,"{'learning_rate': [0.1], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [250]}"
18,sigma,i_12a,ii_corr,70,iii_gbrt,0.015,0.897,0.000,0.756,0.000,0.706,"{'learning_rate': [0.14], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [150]}"
19,sigma,i_01cg,ii_random,des_random_5,iii_gbrt,0.006,0.983,0.000,0.743,0.000,0.705,"{'learning_rate': [0.076], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [20], 'n_estimators': [110]}"
20,sigma,i_01cg,ii_random,des_random_1,iii_gbrt,0.005,0.990,0.000,0.727,0.000,0.702,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [210]}"
21,sigma,i_01cl,ii_rf,rf_ff_final,iii_rf,0.013,0.926,0.000,0.718,0.000,0.701,"{'max_depth': [20], 'max_features': [21], 'max_leaf_nodes': [50], 'n_estimators': [1410]}"
22,sigma,i_01cn,ii_rf,rf_ff_final,iii_gbrt,0.006,0.986,0.000,0.755,0.000,0.701,"{'learning_rate': [0.087], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [20], 'n_estimators': [160]}"
23,sigma,i_01cg,ii_random,des_random_4,iii_gbrt,0.004,0.992,0.000,0.743,0.000,0.701,"{'learning_rate': [0.084], 'max_depth': [8], 'max_features': [10], 'max_leaf_nodes': [22], 'n_estimators': [150]}"
24,sigma,i_13a,ii_corr,55,iii_lgbm,0.017,0.873,0.000,0.744,0.000,0.700,"{'learning_rate': [0.13], 'max_depth': [10], 'n_estimators': [120], 'num_leaves': [20]}"
25,sigma,i_01cl,ii_random,des_random_1,iii_gbrt,0.006,0.983,0.000,0.728,0.000,0.700,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [14], 'n_estimators': [130]}"
26,sigma,i_12a,ii_la,la_ff_final,iii_gbrt,0.014,0.914,0.000,0.738,0.000,0.699,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [250]}"
27,sigma,i_12a,ii_rf,rf_ff_final,iii_gbrt,0.014,0.914,0.000,0.738,0.000,0.699,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [250]}"
28,sigma,i_13a,ii_random,des_random_1,iii_lgbm,0.016,0.891,0.000,0.725,0.000,0.699,"{'learning_rate': [0.066], 'max_depth': [12], 'n_estimators': [200], 'num_leaves': [20]}"
29,sigma,i_01cl,ii_random,des_random_0,iii_gbrt,0.012,0.933,0.000,0.707,0.000,0.698,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [110]}"
30,sigma,i_12a,ii_corr,60,iii_gbrt,0.014,0.912,0.000,0.736,0.000,0.698,"{'learning_rate': [0.11], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [270]}"
31,sigma,i_12a,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.014,0.913,0.000,0.727,0.000,0.697,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [45], 'max_leaf_nodes': [16], 'n_estimators': [170]}"
32,sigma,i_01cn,ii_la,la_ff_final,iii_gbrt,0.010,0.957,0.000,0.754,0.000,0.696,"{'learning_rate': [0.091], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [10], 'n_estimators': [160]}"
33,sigma,i_02cl,ii_rf,rf_ff_final,iii_gbrt,0.011,0.945,0.000,0.720,0.000,0.695,"{'learning_rate': [0.079], 'max_depth': [4], 'max_features': [80], 'max_leaf_nodes': [16], 'n_estimators': [210]}"
34,sigma,i_12a,ii_random,des_random_8,iii_gbrt,0.014,0.911,0.000,0.756,0.000,0.695,"{'learning_rate': [0.073], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [350]}"
35,sigma,i_01cp,ii_random,des_random_1,iii_gbrt,0.002,0.998,0.000,0.768,0.000,0.695,"{'learning_rate': [0.065], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [26], 'n_estimators': [250]}"
36,sigma,i_12a,ii_random,des_random_4,iii_gbrt,0.015,0.902,0.000,0.736,0.000,0.694,"{'learning_rate': [0.089], 'max_depth': [4], 'max_features': [40], 'max_leaf_nodes': [8], 'n_estimators': [330]}"
37,sigma,i_01cg,ii_random,des_random_6,iii_gbrt,0.007,0.980,0.000,0.739,0.000,0.693,"{'learning_rate': [0.077], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [20], 'n_estimators': [150]}"
38,sigma,i_01cn,ii_random,des_random_4,iii_gbrt,0.014,0.918,0.000,0.756,0.000,0.693,"{'learning_rate': [0.075], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [10], 'n_estimators': [120]}"
39,sigma,i_01cd,ii_random,des_random_1,iii_gbrt,0.005,0.988,0.000,0.724,0.000,0.692,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [26], 'n_estimators': [70]}"
40,sigma,i_01cg,ii_la,la_ff_final,iii_lgbm,0.002,0.999,0.000,0.730,0.000,0.691,"{'learning_rate': [0.099], 'max_depth': [14], 'n_estimators': [330], 'num_leaves': [20]}"
41,sigma,i_01cg,ii_rf,rf_ff_final,iii_lgbm,0.002,0.999,0.000,0.730,0.000,0.691,"{'learning_rate': [0.099], 'max_depth': [14], 'n_estimators': [330], 'num_leaves': [20]}"
42,sigma,i_01cl,ii_random,des_random_5,iii_lgbm,0.009,0.968,0.000,0.736,0.000,0.690,"{'learning_rate': [0.08], 'max_depth': [12], 'n_estimators': [130], 'num_leaves': [20]}"
43,sigma,i_01cg,ii_corr,100,iii_gbrt,0.011,0.951,0.000,0.750,0.000,0.690,"{'learning_rate': [0.08], 'max_depth': [6], 'max_features': [60], 'max_leaf_nodes': [12], 'n_estimators': [120]}"
44,sigma,i_01cd,ii_la,la_ff_final,iii_gbrt,0.007,0.981,0.000,0.700,0.000,0.689,"{'learning_rate': [0.11], 'max_depth': [8], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [120]}"
45,sigma,i_12a,ii_random,des_random_7,iii_lgbm,0.018,0.864,0.000,0.707,0.000,0.688,"{'learning_rate': [0.1], 'max_depth': [10], 'n_estimators': [170], 'num_leaves': [20]}"
46,sigma,i_13a,ii_corr,70,iii_gbrt,0.006,0.983,0.000,0.766,0.000,0.687,"{'learning_rate': [0.12], 'max_depth': [8], 'max_features': [20], 'max_leaf_nodes': [16], 'n_estimators': [260]}"
47,sigma,i_13a,ii_la,la_ff_final,iii_lgbm,0.017,0.878,0.000,0.742,0.000,0.685,"{'learning_rate': [0.084], 'max_depth': [14], 'n_estimators': [90], 'num_leaves': [20]}"
48,sigma,i_13a,ii_rf,rf_ff_final,iii_lgbm,0.017,0.878,0.000,0.742,0.000,0.685,"{'learning_rate': [0.084], 'max_depth': [14], 'n_estimators': [90], 'num_leaves': [20]}"
49,sigma,i_12a,ii_random,des_random_5,iii_gbrt,0.019,0.838,0.000,0.717,0.000,0.685,"{'learning_rate': [0.096], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [6], 'n_estimators': [260]}"
50,sigma,i_13a,ii_random,des_random_4,iii_lgbm,0.015,0.900,0.000,0.731,0.000,0.684,"{'learning_rate': [0.1], 'max_depth': [12], 'n_estimators': [160], 'num_leaves': [20]}"
51,sigma,i_01cn,ii_random,des_random_3,iii_gbrt,0.001,1.000,0.000,0.739,0.000,0.684,"{'learning_rate': [0.087], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [28], 'n_estimators': [270]}"
52,sigma,i_01cd,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.008,0.973,0.000,0.729,0.000,0.684,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [100], 'num_leaves': [20]}"
53,sigma,i_01cd,ii_corr,200,iii_gbrt,0.010,0.960,0.000,0.745,0.000,0.682,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [14], 'n_estimators': [100]}"
54,sigma,i_12a,ii_random,des_random_6,iii_gbrt,0.017,0.872,0.000,0.695,0.000,0.682,"{'learning_rate': [0.091], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [240]}"
55,sigma,i_01cl,ii_corr,100,iii_gbrt,0.016,0.884,0.000,0.717,0.000,0.681,"{'learning_rate': [0.08], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [120]}"
56,sigma,i_13a,ii_corr,60,iii_gbrt,0.018,0.857,0.000,0.718,0.000,0.681,"{'learning_rate': [0.14], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [160]}"
57,sigma,i_01cn,ii_random,des_random_6,iii_rf,0.014,0.920,0.000,0.727,0.000,0.681,"{'max_depth': [22], 'max_features': [60], 'max_leaf_nodes': [50], 'n_estimators': [120]}"
58,sigma,i_01cg,ii_random,des_random_9,iii_lgbm,0.006,0.982,0.000,0.733,0.000,0.680,"{'learning_rate': [0.094], 'max_depth': [14], 'n_estimators': [160], 'num_leaves': [20]}"
59,sigma,i_01cp,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.010,0.957,0.000,0.745,0.000,0.680,"{'learning_rate': [0.088], 'max_depth': [14], 'n_estimators': [80], 'num_leaves': [20]}"
60,sigma,i_01cd,ii_random,des_random_2,iii_lgbm,0.013,0.930,0.000,0.734,0.000,0.679,"{'learning_rate': [0.063], 'max_depth': [14], 'n_estimators': [100], 'num_leaves': [20]}"
61,sigma,i_01cp,ii_corr,200,iii_lgbm,0.010,0.958,0.000,0.735,0.000,0.679,"{'learning_rate': [0.051], 'max_depth': [14], 'n_estimators': [140], 'num_leaves': [20]}"
62,sigma,i_01cg,ii_random,des_random_8,iii_lgbm,0.002,0.998,0.000,0.738,0.000,0.679,"{'learning_rate': [0.076], 'max_depth': [16], 'n_estimators': [480], 'num_leaves': [20]}"
63,sigma,i_01cg,ii_random,des_random_3,iii_gbrt,0.009,0.965,0.000,0.768,0.000,0.678,"{'learning_rate': [0.099], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [100]}"
64,sigma,i_01cn,ii_random,des_random_2,iii_gbrt,0.012,0.935,0.000,0.737,0.000,0.677,"{'learning_rate': [0.088], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [12], 'n_estimators': [100]}"
65,sigma,i_02cg,ii_rf,rf_ff_final,iii_gbrt,0.010,0.959,0.000,0.686,0.000,0.677,"{'learning_rate': [0.17], 'max_depth': [6], 'max_features': [70], 'max_leaf_nodes': [12], 'n_estimators': [120]}"
66,sigma,i_01cg,ii_random,des_random_2,iii_lgbm,0.004,0.991,0.000,0.713,0.000,0.676,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [220], 'num_leaves': [20]}"
67,sigma,i_01cd,ii_random,des_random_6,iii_gbrt,0.012,0.939,0.000,0.756,0.000,0.676,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [10], 'n_estimators': [110]}"
68,sigma,i_13a,ii_random,des_random_5,iii_rf,0.017,0.881,0.000,0.746,0.000,0.676,"{'max_depth': [16], 'max_features': [40], 'max_leaf_nodes': [50], 'n_estimators': [2110]}"
69,sigma,i_02a,ii_corr,80,iii_gbrt,0.016,0.883,0.000,0.680,0.000,0.675,"{'learning_rate': [0.13], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [90]}"
70,sigma,i_13a,ii_corr,45,iii_lgbm,0.020,0.826,0.000,0.715,0.000,0.675,"{'learning_rate': [0.084], 'max_depth': [12], 'n_estimators': [110], 'num_leaves': [20]}"
71,sigma,i_01cl,ii_corr,80,iii_gbrt,0.015,0.901,0.000,0.709,0.000,0.675,"{'learning_rate': [0.055], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [170]}"
72,sigma,i_13a,ii_random,des_random_3,iii_gbrt,0.011,0.948,0.000,0.711,0.000,0.674,"{'learning_rate': [0.088], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [22], 'n_estimators': [150]}"
73,sigma,i_11a,ii_corr,35,iii_gbrt,0.016,0.885,0.000,0.697,0.000,0.674,"{'learning_rate': [0.19], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [220]}"
74,sigma,i_01cg,ii_random,des_random_0,iii_gbrt,0.006,0.984,0.000,0.731,0.000,0.672,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [170]}"
75,sigma,i_01a,ii_random,des_random_6,iii_gbrt,0.001,1.000,0.000,0.686,0.000,0.672,"{'learning_rate': [0.076], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [440]}"
76,sigma,i_01cp,ii_random,des_random_2,iii_lgbm,0.007,0.980,0.000,0.744,0.000,0.671,"{'learning_rate': [0.07], 'max_depth': [12], 'n_estimators': [200], 'num_leaves': [20]}"
77,sigma,i_01cn,ii_random,des_random_5,iii_gbrt,0.014,0.913,0.000,0.738,0.000,0.671,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [10], 'n_estimators': [80]}"
78,sigma,i_12a,ii_random,des_random_0,iii_lgbm,0.018,0.858,0.000,0.700,0.000,0.671,"{'learning_rate': [0.078], 'max_depth': [10], 'n_estimators': [200], 'num_leaves': [20]}"
79,sigma,i_13a,ii_corr,80,iii_lgbm,0.017,0.877,0.000,0.742,0.000,0.670,"{'learning_rate': [0.084], 'max_depth': [12], 'n_estimators': [100], 'num_leaves': [20]}"
80,sigma,i_12a,ii_random,des_random_2,iii_lgbm,0.020,0.817,0.000,0.630,0.000,0.669,"{'learning_rate': [0.097], 'max_depth': [12], 'n_estimators': [90], 'num_leaves': [20]}"
81,sigma,i_02cl,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.014,0.914,0.000,0.701,0.000,0.668,"{'learning_rate': [0.13], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [160]}"
82,sigma,i_01ch,ii_random,des_random_1,iii_gbrt,0.002,0.999,0.000,0.739,0.000,0.668,"{'learning_rate': [0.075], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [20], 'n_estimators': [320]}"
83,sigma,i_01cn,ii_random,des_random_8,iii_gbrt,0.010,0.953,0.000,0.746,0.000,0.668,"{'learning_rate': [0.075], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [14], 'n_estimators': [110]}"
84,sigma,i_12cl,ii_corr,150,iii_gbrt,0.018,0.866,0.000,0.670,0.000,0.667,"{'learning_rate': [0.07], 'max_depth': [6], 'max_features': [45], 'max_leaf_nodes': [8], 'n_estimators': [240]}"
85,sigma,i_01cl,ii_la,la_ff_final,iii_gbrt,0.010,0.954,0.000,0.701,0.000,0.667,"{'learning_rate': [0.077], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [150]}"
86,sigma,i_11a,ii_random,des_random_4,iii_lgbm,0.018,0.852,0.000,0.671,0.000,0.666,"{'learning_rate': [0.084], 'max_depth': [14], 'n_estimators': [180], 'num_leaves': [20]}"
87,sigma,i_01cg,ii_random,des_random_7,iii_lgbm,0.008,0.973,0.000,0.720,0.000,0.666,"{'learning_rate': [0.076], 'max_depth': [14], 'n_estimators': [150], 'num_leaves': [20]}"
88,sigma,i_02cl,ii_corr,200,iii_gbrt,0.016,0.882,0.000,0.695,0.000,0.666,"{'learning_rate': [0.081], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [220]}"
89,sigma,i_13a,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.016,0.893,0.000,0.732,0.000,0.666,"{'learning_rate': [0.085], 'max_depth': [12], 'n_estimators': [150], 'num_leaves': [20]}"
90,sigma,i_01cp,ii_corr,150,iii_gbrt,0.012,0.940,0.000,0.740,0.000,0.665,"{'learning_rate': [0.078], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [8], 'n_estimators': [180]}"
91,sigma,i_02cg,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.012,0.934,0.000,0.666,0.000,0.664,"{'learning_rate': [0.086], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [150]}"
92,sigma,i_01cp,ii_random,des_random_9,iii_lgbm,0.006,0.986,0.000,0.745,0.000,0.664,"{'learning_rate': [0.071], 'max_depth': [16], 'n_estimators': [220], 'num_leaves': [20]}"
93,sigma,i_01cp,ii_la,la_ff_final,iii_lgbm,0.010,0.955,0.000,0.746,0.000,0.664,"{'learning_rate': [0.16], 'max_depth': [14], 'n_estimators': [40], 'num_leaves': [20]}"
94,sigma,i_01cp,ii_rf,rf_ff_final,iii_lgbm,0.010,0.955,0.000,0.746,0.000,0.664,"{'learning_rate': [0.16], 'max_depth': [14], 'n_estimators': [40], 'num_leaves': [20]}"
95,sigma,i_01cp,ii_random,des_random_8,iii_gbrt,0.008,0.972,0.000,0.748,0.000,0.663,"{'learning_rate': [0.081], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [20], 'n_estimators': [110]}"
96,sigma,i_01a,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.004,0.993,0.000,0.686,0.000,0.663,"{'learning_rate': [0.16], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [8], 'n_estimators': [160]}"
97,sigma,i_01a,ii_la,la_ff_final,iii_gbrt,0.003,0.996,0.000,0.707,0.000,0.663,"{'learning_rate': [0.048], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [380]}"
98,sigma,i_01a,ii_rf,rf_ff_final,iii_gbrt,0.003,0.996,0.000,0.707,0.000,0.663,"{'learning_rate': [0.048], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [380]}"
99,sigma,i_13a,ii_random,des_random_0,iii_lgbm,0.017,0.876,0.000,0.713,0.000,0.663,"{'learning_rate': [0.098], 'max_depth': [10], 'n_estimators': [150], 'num_leaves': [20]}"
100,sigma,i_02cg,ii_corr,200,iii_gbrt,0.014,0.919,0.000,0.659,0.000,0.662,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [40], 'max_leaf_nodes': [14], 'n_estimators': [170]}"
101,sigma,i_01cd,ii_random,des_random_0,iii_rf,0.014,0.917,0.000,0.702,0.000,0.662,"{'max_depth': [18], 'max_features': [65], 'max_leaf_nodes': [50], 'n_estimators': [1640]}"
102,sigma,i_01cp,ii_random,des_random_3,iii_lgbm,0.007,0.980,0.000,0.738,0.000,0.662,"{'learning_rate': [0.064], 'max_depth': [16], 'n_estimators': [220], 'num_leaves': [20]}"
103,sigma,i_02a,ii_la,la_ff_final,iii_lgbm,0.016,0.890,0.000,0.669,0.000,0.661,"{'learning_rate': [0.059], 'max_depth': [12], 'n_estimators': [160], 'num_leaves': [20]}"
104,sigma,i_02a,ii_rf,rf_ff_final,iii_lgbm,0.016,0.890,0.000,0.669,0.000,0.661,"{'learning_rate': [0.059], 'max_depth': [12], 'n_estimators': [160], 'num_leaves': [20]}"
105,sigma,i_13a,ii_random,des_random_2,iii_lgbm,0.016,0.894,0.000,0.721,0.000,0.660,"{'learning_rate': [0.11], 'max_depth': [10], 'n_estimators': [190], 'num_leaves': [20]}"
106,sigma,i_01cd,ii_random,des_random_4,iii_gbrt,0.010,0.956,0.000,0.729,0.000,0.660,"{'learning_rate': [0.12], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [110]}"
107,sigma,i_01cp,ii_random,des_random_7,iii_lgbm,0.010,0.958,0.000,0.728,0.000,0.659,"{'learning_rate': [0.061], 'max_depth': [14], 'n_estimators': [150], 'num_leaves': [20]}"
108,sigma,i_01a,ii_corr,100,iii_gbrt,0.004,0.992,0.000,0.700,0.000,0.659,"{'learning_rate': [0.13], 'max_depth': [4], 'max_features': [45], 'max_leaf_nodes': [4], 'n_estimators': [500]}"
109,sigma,i_12cl,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.017,0.870,0.000,0.676,0.000,0.659,"{'learning_rate': [0.089], 'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [10], 'n_estimators': [200]}"
110,sigma,i_11a,ii_corr,40,iii_lgbm,0.018,0.858,0.000,0.662,0.000,0.659,"{'learning_rate': [0.089], 'max_depth': [12], 'n_estimators': [180], 'num_leaves': [20]}"
111,sigma,i_01ch,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.009,0.965,0.000,0.728,0.000,0.659,"{'learning_rate': [0.084], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [14], 'n_estimators': [110]}"
112,sigma,i_01cn,ii_random,des_random_0,iii_gbrt,0.002,0.998,0.000,0.733,0.000,0.659,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [60], 'max_leaf_nodes': [32], 'n_estimators': [150]}"
113,sigma,i_13a,ii_random,des_random_6,iii_lgbm,0.017,0.875,0.000,0.728,0.000,0.659,"{'learning_rate': [0.1], 'max_depth': [12], 'n_estimators': [100], 'num_leaves': [20]}"
114,sigma,i_01cd,ii_random,des_random_7,iii_lgbm,0.013,0.925,0.000,0.710,0.000,0.657,"{'learning_rate': [0.087], 'max_depth': [12], 'n_estimators': [70], 'num_leaves': [20]}"
115,sigma,i_02cn,ii_corr,100,iii_rf,0.017,0.872,0.000,0.693,0.000,0.656,"{'max_depth': [14], 'max_features': [99], 'max_leaf_nodes': [50], 'n_estimators': [110]}"
116,sigma,i_01cp,ii_random,des_random_0,iii_gbrt,0.013,0.924,0.000,0.721,0.000,0.655,"{'learning_rate': [0.085], 'max_depth': [6], 'max_features': [60], 'max_leaf_nodes': [8], 'n_estimators': [120]}"
117,sigma,i_01cp,ii_random,des_random_5,iii_rf,0.013,0.924,0.000,0.693,0.000,0.655,"{'max_depth': [18], 'max_features': [55], 'max_leaf_nodes': [50], 'n_estimators': [170]}"
118,sigma,i_02cn,ii_rf,rf_ff_final,iii_rf,0.017,0.875,0.000,0.704,0.000,0.655,"{'max_depth': [18], 'max_features': [125], 'max_leaf_nodes': [50], 'n_estimators': [80]}"
119,sigma,i_01cd,ii_random,des_random_9,iii_lgbm,0.014,0.920,0.000,0.701,0.000,0.653,"{'learning_rate': [0.091], 'max_depth': [12], 'n_estimators': [60], 'num_leaves': [20]}"
120,sigma,i_01ch,ii_corr,200,iii_gbrt,0.001,1.000,0.000,0.738,0.000,0.653,"{'learning_rate': [0.054], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [38], 'n_estimators': [380]}"
121,sigma,i_01ch,ii_corr,150,iii_gbrt,0.003,0.995,0.000,0.699,0.000,0.653,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [20], 'n_estimators': [140]}"
122,sigma,i_01cd,ii_random,des_random_3,iii_lgbm,0.012,0.933,0.000,0.709,0.000,0.653,"{'learning_rate': [0.069], 'max_depth': [14], 'n_estimators': [90], 'num_leaves': [20]}"
123,sigma,i_01a,ii_random,des_random_0,iii_lgbm,0.003,0.997,0.000,0.679,0.000,0.653,"{'learning_rate': [0.13], 'max_depth': [12], 'n_estimators': [120], 'num_leaves': [20]}"
124,sigma,i_01cd,ii_corr,100,iii_lgbm,0.012,0.938,0.000,0.703,0.000,0.652,"{'learning_rate': [0.083], 'max_depth': [14], 'n_estimators': [90], 'num_leaves': [20]}"
