,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
1,sigma,I_13a,II_sp,76,III_mlr,0.000,0.860,0.000,0.758,{}
2,sigma,I_13a,II_ps,84,III_mlr,0.000,0.864,0.000,0.754,{}
3,sigma,I_13a,II_r2r,84,III_mlr,0.000,0.864,0.000,0.754,{}
4,sigma,I_13a,II_rr2,84,III_mlr,0.000,0.864,0.000,0.754,{}
5,sigma,I_13a,II_ps,83,III_mlr,0.000,0.862,0.000,0.753,{}
6,sigma,I_13a,II_sp,78,III_mlr,0.000,0.860,0.000,0.752,{}
7,sigma,I_13a,II_r2r,78,III_mlr,0.000,0.860,0.000,0.752,{}
8,sigma,I_13a,II_rr2,78,III_mlr,0.000,0.860,0.000,0.752,{}
9,sigma,I_13a,II_ps,78,III_mlr,0.000,0.860,0.000,0.752,{}
10,sigma,I_13a,II_sp,80,III_mlr,0.000,0.860,0.000,0.751,{}
11,sigma,I_13a,II_ps,81,III_mlr,0.000,0.861,0.000,0.751,{}
12,sigma,I_13a,II_sp,82,III_mlr,0.000,0.861,0.000,0.751,{}
13,sigma,I_13a,II_r2r,82,III_mlr,0.000,0.861,0.000,0.751,{}
14,sigma,I_13a,II_rr2,82,III_mlr,0.000,0.861,0.000,0.751,{}
15,sigma,I_13a,II_ps,82,III_mlr,0.000,0.861,0.000,0.751,{}
16,sigma,I_13a,II_r2r,80,III_mlr,0.000,0.861,0.000,0.750,{}
17,sigma,I_13a,II_rr2,80,III_mlr,0.000,0.861,0.000,0.750,{}
18,sigma,I_13a,II_ps,80,III_mlr,0.000,0.861,0.000,0.750,{}
19,sigma,I_13a,II_ps,79,III_mlr,0.000,0.861,0.000,0.750,{}
20,sigma,I_13a,II_sp,84,III_mlr,0.000,0.863,0.000,0.749,{}
21,sigma,I_13a,II_ps,75,III_mlr,0.000,0.857,0.000,0.749,{}
22,sigma,I_13a,II_ps,74,III_mlr,0.000,0.857,0.000,0.747,{}
23,sigma,I_13a,II_r2r,74,III_mlr,0.000,0.857,0.000,0.747,{}
24,sigma,I_13a,II_rr2,74,III_mlr,0.000,0.857,0.000,0.747,{}
25,sigma,I_13a,II_sp,74,III_mlr,0.000,0.857,0.000,0.747,{}
26,sigma,I_13a,II_r2r,72,III_mlr,0.000,0.857,0.000,0.747,{}
27,sigma,I_13a,II_rr2,72,III_mlr,0.000,0.857,0.000,0.747,{}
28,sigma,I_13a,II_ps,73,III_mlr,0.000,0.857,0.000,0.746,{}
29,sigma,I_13a,II_r2r,76,III_mlr,0.000,0.858,0.000,0.745,{}
30,sigma,I_13a,II_rr2,76,III_mlr,0.000,0.858,0.000,0.745,{}
31,sigma,I_13a,II_ps,76,III_mlr,0.000,0.858,0.000,0.745,{}
32,sigma,I_13a,II_sp,60,III_mlr,0.000,0.850,0.000,0.744,{}
33,sigma,I_13a,II_sp,62,III_mlr,0.000,0.851,0.000,0.744,{}
34,sigma,I_13a,II_sp,72,III_mlr,0.000,0.856,0.000,0.744,{}
35,sigma,I_01cl,II_sp,90,III_la,0.000,0.831,0.000,0.744,{'alpha': [0.00019]}
36,sigma,I_01cl,II_sp,89,III_la,0.000,0.831,0.000,0.744,{'alpha': [0.00019]}
37,sigma,I_01cl,II_r2r,96,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
38,sigma,I_01cl,II_r2r,97,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
39,sigma,I_01cl,II_rr2,96,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
40,sigma,I_01cl,II_rr2,97,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
41,sigma,I_01cl,II_r2r,105,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
42,sigma,I_01cl,II_rr2,105,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
43,sigma,I_01cl,II_r2r,106,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
44,sigma,I_01cl,II_rr2,106,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
45,sigma,I_01cl,II_r2r,107,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
46,sigma,I_01cl,II_rr2,107,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
47,sigma,I_01cl,II_ps,96,III_la,0.000,0.835,0.000,0.744,{'alpha': [0.00018]}
48,sigma,I_01cl,II_ps,97,III_la,0.000,0.835,0.000,0.744,{'alpha': [0.00018]}
49,sigma,I_01cl,II_sp,105,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
50,sigma,I_01cl,II_ps,106,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
51,sigma,I_01cl,II_ps,107,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
52,sigma,I_01cl,II_ps,105,III_la,0.000,0.837,0.000,0.744,{'alpha': [0.00018]}
53,sigma,I_13a,II_ps,72,III_mlr,0.000,0.856,0.000,0.744,{}
54,sigma,I_01cl,II_sp,96,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
55,sigma,I_01cl,II_r2r,95,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
56,sigma,I_01cl,II_rr2,95,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
57,sigma,I_01cl,II_ps,95,III_la,0.000,0.833,0.000,0.744,{'alpha': [0.00019]}
58,sigma,I_13a,II_ps,71,III_mlr,0.000,0.856,0.000,0.743,{}
59,sigma,I_13a,II_r2r,70,III_mlr,0.000,0.856,0.000,0.743,{}
60,sigma,I_13a,II_rr2,70,III_mlr,0.000,0.856,0.000,0.743,{}
61,sigma,I_01cl,II_sp,103,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
62,sigma,I_01cl,II_r2r,103,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
63,sigma,I_01cl,II_rr2,103,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
64,sigma,I_01cl,II_sp,99,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
65,sigma,I_01cl,II_sp,100,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
66,sigma,I_01cl,II_sp,101,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
67,sigma,I_01cl,II_sp,102,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
68,sigma,I_01cl,II_ps,103,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
69,sigma,I_01cl,II_r2r,102,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
70,sigma,I_01cl,II_rr2,102,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
71,sigma,I_01cl,II_r2r,101,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
72,sigma,I_01cl,II_r2r,99,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
73,sigma,I_01cl,II_r2r,100,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
74,sigma,I_01cl,II_rr2,101,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
75,sigma,I_01cl,II_rr2,99,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
76,sigma,I_01cl,II_rr2,100,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
77,sigma,I_01cl,II_ps,99,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
78,sigma,I_01cl,II_ps,100,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
79,sigma,I_01cl,II_ps,101,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
80,sigma,I_01cl,II_ps,102,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00018]}
81,sigma,I_01cl,II_sp,107,III_la,0.000,0.837,0.000,0.743,{'alpha': [0.00019]}
82,sigma,I_01cl,II_sp,98,III_la,0.000,0.835,0.000,0.743,{'alpha': [0.00019]}
83,sigma,I_01cl,II_r2r,98,III_la,0.000,0.836,0.000,0.743,{'alpha': [0.00018]}
84,sigma,I_01cl,II_rr2,98,III_la,0.000,0.836,0.000,0.743,{'alpha': [0.00018]}
85,sigma,I_01cl,II_ps,98,III_la,0.000,0.836,0.000,0.743,{'alpha': [0.00018]}
86,sigma,I_01cl,II_sp,97,III_la,0.000,0.834,0.000,0.743,{'alpha': [0.00019]}
87,sigma,I_13a,II_r2r,64,III_mlr,0.000,0.853,0.000,0.743,{}
88,sigma,I_13a,II_rr2,64,III_mlr,0.000,0.853,0.000,0.743,{}
89,sigma,I_13a,II_ps,64,III_mlr,0.000,0.853,0.000,0.743,{}
90,sigma,I_01cl,II_sp,106,III_la,0.000,0.836,0.000,0.743,{'alpha': [0.00019]}
91,sigma,I_13a,II_sp,70,III_mlr,0.000,0.856,0.000,0.742,{}
92,sigma,I_01cl,II_sp,95,III_la,0.000,0.831,0.000,0.742,{'alpha': [0.0002]}
93,sigma,I_13a,II_r2r,62,III_mlr,0.000,0.853,0.000,0.742,{}
94,sigma,I_13a,II_rr2,62,III_mlr,0.000,0.853,0.000,0.742,{}
95,sigma,I_01cl,II_sp,104,III_la,0.000,0.837,0.000,0.742,{'alpha': [0.00018]}
96,sigma,I_01cl,II_r2r,104,III_la,0.000,0.837,0.000,0.742,{'alpha': [0.00018]}
97,sigma,I_01cl,II_rr2,104,III_la,0.000,0.837,0.000,0.742,{'alpha': [0.00018]}
98,sigma,I_01cl,II_ps,104,III_la,0.000,0.837,0.000,0.742,{'alpha': [0.00018]}
99,sigma,I_01cl,II_r2r,94,III_la,0.000,0.832,0.000,0.742,{'alpha': [0.00019]}
100,sigma,I_01cl,II_rr2,94,III_la,0.000,0.832,0.000,0.742,{'alpha': [0.00019]}
101,sigma,I_01cl,II_ps,94,III_la,0.000,0.832,0.000,0.742,{'alpha': [0.00019]}
102,sigma,I_01cl,II_r2r,93,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
103,sigma,I_01cl,II_rr2,93,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
104,sigma,I_13a,II_ps,85,III_mlr,0.000,0.869,0.000,0.741,{}
105,sigma,I_13a,II_ps,77,III_mlr,0.000,0.858,0.000,0.741,{}
106,sigma,I_13a,II_sp,64,III_mlr,0.000,0.852,0.000,0.741,{}
107,sigma,I_01cl,II_sp,93,III_la,0.000,0.832,0.000,0.741,{'alpha': [0.00019]}
108,sigma,I_01cl,II_sp,94,III_la,0.000,0.832,0.000,0.741,{'alpha': [0.00019]}
109,sigma,I_01cl,II_sp,91,III_la,0.000,0.832,0.000,0.741,{'alpha': [0.00019]}
110,sigma,I_01cl,II_sp,92,III_la,0.000,0.832,0.000,0.741,{'alpha': [0.00019]}
111,sigma,I_13a,II_sp,68,III_mlr,0.000,0.855,0.000,0.741,{}
112,sigma,I_13a,II_ps,70,III_mlr,0.000,0.855,0.000,0.741,{}
113,sigma,I_01cl,II_ps,93,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
114,sigma,I_01cl,II_sp,88,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
115,sigma,I_01cl,II_r2r,92,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
116,sigma,I_01cl,II_rr2,92,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
117,sigma,I_01cl,II_r2r,91,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
118,sigma,I_01cl,II_rr2,91,III_la,0.000,0.831,0.000,0.741,{'alpha': [0.00019]}
119,sigma,I_01cl,II_ps,92,III_la,0.000,0.830,0.000,0.741,{'alpha': [0.0002]}
120,sigma,I_01cl,II_ps,91,III_la,0.000,0.830,0.000,0.741,{'alpha': [0.0002]}
121,sigma,I_01cl,II_ps,86,III_la,0.000,0.830,0.000,0.740,{'alpha': [0.00019]}
122,sigma,I_01cl,II_r2r,86,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
123,sigma,I_01cl,II_rr2,86,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
124,sigma,I_01cl,II_r2r,84,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
125,sigma,I_01cl,II_rr2,84,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
126,sigma,I_01cl,II_r2r,80,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
127,sigma,I_01cl,II_rr2,80,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
128,sigma,I_01cl,II_r2r,82,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
129,sigma,I_01cl,II_rr2,82,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
130,sigma,I_01cl,II_ps,80,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
131,sigma,I_01cl,II_ps,82,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
132,sigma,I_01cl,II_ps,84,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
133,sigma,I_01cl,II_ps,60,III_la,0.000,0.830,0.000,0.740,{'alpha': [0.00017]}
134,sigma,I_01cl,II_sp,84,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
135,sigma,I_01cl,II_sp,86,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
136,sigma,I_01cl,II_sp,82,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
137,sigma,I_01cl,II_sp,80,III_la,0.000,0.831,0.000,0.740,{'alpha': [0.00018]}
138,sigma,I_13a,II_r2r,58,III_mlr,0.000,0.846,0.000,0.740,{}
139,sigma,I_13a,II_rr2,58,III_mlr,0.000,0.846,0.000,0.740,{}
140,sigma,I_01cl,II_r2r,90,III_la,0.000,0.829,0.000,0.740,{'alpha': [0.0002]}
141,sigma,I_01cl,II_rr2,90,III_la,0.000,0.829,0.000,0.740,{'alpha': [0.0002]}
142,sigma,I_13a,II_sp,66,III_mlr,0.000,0.855,0.000,0.740,{}
143,sigma,I_01cl,II_ps,90,III_la,0.000,0.831,0.000,0.739,{'alpha': [0.00019]}
144,sigma,I_01cl,II_r2r,88,III_la,0.000,0.832,0.000,0.739,{'alpha': [0.00018]}
145,sigma,I_01cl,II_rr2,88,III_la,0.000,0.832,0.000,0.739,{'alpha': [0.00018]}
146,sigma,I_01cl,II_r2r,89,III_la,0.000,0.831,0.000,0.739,{'alpha': [0.00019]}
147,sigma,I_01cl,II_rr2,89,III_la,0.000,0.831,0.000,0.739,{'alpha': [0.00019]}
148,sigma,I_01cl,II_sp,60,III_la,0.000,0.827,0.000,0.739,{'alpha': [0.00019]}
149,sigma,I_01cl,II_ps,89,III_la,0.000,0.830,0.000,0.739,{'alpha': [0.00019]}
150,sigma,I_01cl,II_ps,88,III_la,0.000,0.832,0.000,0.739,{'alpha': [0.00018]}
151,sigma,I_01cl,II_r2r,60,III_la,0.000,0.830,0.000,0.739,{'alpha': [0.00017]}
152,sigma,I_01cl,II_rr2,60,III_la,0.000,0.830,0.000,0.739,{'alpha': [0.00017]}
153,sigma,I_13a,II_ps,66,III_mlr,0.000,0.855,0.000,0.739,{}
154,sigma,I_13a,II_r2r,66,III_mlr,0.000,0.855,0.000,0.739,{}
155,sigma,I_13a,II_rr2,66,III_mlr,0.000,0.855,0.000,0.739,{}
156,sigma,I_13a,II_r2r,52,III_mlr,0.000,0.843,0.000,0.738,{}
157,sigma,I_13a,II_rr2,52,III_mlr,0.000,0.843,0.000,0.738,{}
158,sigma,I_01cn,II_ps,99,III_la,0.000,0.818,0.000,0.738,{'alpha': [0.00029]}
159,sigma,I_01cn,II_ps,97,III_la,0.000,0.818,0.000,0.738,{'alpha': [0.00029]}
160,sigma,I_01cn,II_ps,98,III_la,0.000,0.818,0.000,0.738,{'alpha': [0.00029]}
161,sigma,I_01cn,II_ps,96,III_la,0.000,0.818,0.000,0.738,{'alpha': [0.00029]}
162,sigma,I_01cn,II_ps,100,III_la,0.000,0.819,0.000,0.738,{'alpha': [0.00028]}
163,sigma,I_13a,II_ps,62,III_mlr,0.000,0.851,0.000,0.738,{}
164,sigma,I_13a,II_ps,69,III_mlr,0.000,0.855,0.000,0.738,{}
165,sigma,I_13a,II_r2r,56,III_mlr,0.000,0.845,0.000,0.737,{}
166,sigma,I_13a,II_rr2,56,III_mlr,0.000,0.845,0.000,0.737,{}
167,sigma,I_13a,II_r2r,68,III_mlr,0.000,0.855,0.000,0.737,{}
168,sigma,I_13a,II_rr2,68,III_mlr,0.000,0.855,0.000,0.737,{}
169,sigma,I_13a,II_ps,68,III_mlr,0.000,0.855,0.000,0.737,{}
170,sigma,I_01cn,II_ps,101,III_la,0.000,0.826,0.000,0.737,{'alpha': [0.00023]}
171,sigma,I_13a,II_ps,87,III_mlr,0.000,0.870,0.000,0.737,{}
172,sigma,I_13a,II_sp,87,III_mlr,0.000,0.870,0.000,0.737,{}
173,sigma,I_13a,II_r2r,54,III_mlr,0.000,0.845,0.000,0.737,{}
174,sigma,I_13a,II_rr2,54,III_mlr,0.000,0.845,0.000,0.737,{}
175,sigma,I_01cn,II_r2r,101,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00024]}
176,sigma,I_01cn,II_r2r,100,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00024]}
177,sigma,I_01cn,II_rr2,101,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00024]}
178,sigma,I_01cn,II_rr2,100,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00024]}
179,sigma,I_01cn,II_sp,104,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
180,sigma,I_01cn,II_sp,105,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
181,sigma,I_01cn,II_ps,105,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
182,sigma,I_01cn,II_ps,104,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
183,sigma,I_01cn,II_r2r,105,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
184,sigma,I_01cn,II_rr2,105,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
185,sigma,I_01cn,II_r2r,104,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
186,sigma,I_01cn,II_rr2,104,III_la,0.000,0.824,0.000,0.737,{'alpha': [0.00026]}
187,sigma,I_13a,II_ps,86,III_mlr,0.000,0.870,0.000,0.736,{}
188,sigma,I_13a,II_sp,86,III_mlr,0.000,0.870,0.000,0.736,{}
189,sigma,I_13a,II_r2r,86,III_mlr,0.000,0.870,0.000,0.736,{}
190,sigma,I_13a,II_rr2,86,III_mlr,0.000,0.870,0.000,0.736,{}
191,sigma,I_01cn,II_r2r,98,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
192,sigma,I_01cn,II_rr2,98,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
193,sigma,I_13a,II_ps,60,III_mlr,0.000,0.850,0.000,0.736,{}
194,sigma,I_13a,II_r2r,60,III_mlr,0.000,0.850,0.000,0.736,{}
195,sigma,I_13a,II_rr2,60,III_mlr,0.000,0.850,0.000,0.736,{}
196,sigma,I_13a,II_sp,58,III_mlr,0.000,0.847,0.000,0.736,{}
197,sigma,I_01cn,II_r2r,99,III_la,0.000,0.825,0.000,0.736,{'alpha': [0.00024]}
198,sigma,I_01cn,II_rr2,99,III_la,0.000,0.825,0.000,0.736,{'alpha': [0.00024]}
199,sigma,I_01cn,II_sp,103,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
200,sigma,I_01cn,II_sp,101,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
201,sigma,I_01cn,II_sp,99,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
202,sigma,I_01cn,II_sp,102,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
203,sigma,I_01cn,II_sp,100,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
204,sigma,I_13a,II_r2r,88,III_mlr,0.000,0.871,0.000,0.736,{}
205,sigma,I_13a,II_rr2,88,III_mlr,0.000,0.871,0.000,0.736,{}
206,sigma,I_01cn,II_ps,103,III_la,0.000,0.823,0.000,0.736,{'alpha': [0.00026]}
207,sigma,I_01cn,II_r2r,107,III_la,0.000,0.834,0.000,0.736,{'alpha': [0.00021]}
208,sigma,I_01cn,II_rr2,107,III_la,0.000,0.834,0.000,0.736,{'alpha': [0.00021]}
209,sigma,I_01cn,II_ps,107,III_la,0.000,0.834,0.000,0.736,{'alpha': [0.00021]}
210,sigma,I_01cn,II_sp,107,III_la,0.000,0.836,0.000,0.736,{'alpha': [0.0002]}
211,sigma,I_01cn,II_ps,102,III_la,0.000,0.825,0.000,0.736,{'alpha': [0.00024]}
212,sigma,I_01cn,II_r2r,103,III_la,0.000,0.824,0.000,0.736,{'alpha': [0.00025]}
213,sigma,I_01cn,II_rr2,103,III_la,0.000,0.824,0.000,0.736,{'alpha': [0.00025]}
214,sigma,I_01cn,II_r2r,102,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00025]}
215,sigma,I_01cn,II_rr2,102,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00025]}
216,sigma,I_01cn,II_r2r,97,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
217,sigma,I_01cn,II_r2r,95,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
218,sigma,I_01cn,II_r2r,96,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
219,sigma,I_01cn,II_r2r,94,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
220,sigma,I_01cn,II_rr2,97,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
221,sigma,I_01cn,II_rr2,95,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
222,sigma,I_01cn,II_rr2,96,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
223,sigma,I_01cn,II_rr2,94,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
224,sigma,I_01cn,II_ps,95,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
225,sigma,I_01cn,II_ps,94,III_la,0.000,0.819,0.000,0.735,{'alpha': [0.00027]}
226,sigma,I_01cn,II_ps,106,III_la,0.000,0.837,0.000,0.735,{'alpha': [0.00019]}
227,sigma,I_01cn,II_r2r,106,III_la,0.000,0.837,0.000,0.735,{'alpha': [0.00019]}
228,sigma,I_01cn,II_rr2,106,III_la,0.000,0.837,0.000,0.735,{'alpha': [0.00019]}
229,sigma,I_01cn,II_sp,106,III_la,0.000,0.837,0.000,0.735,{'alpha': [0.00019]}
230,sigma,I_01cp,II_r2r,103,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
231,sigma,I_01cp,II_rr2,103,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
232,sigma,I_01cp,II_ps,103,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
233,sigma,I_01cp,II_sp,103,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
234,sigma,I_01cn,II_sp,97,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00026]}
235,sigma,I_01cn,II_sp,98,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00026]}
236,sigma,I_01cn,II_sp,95,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00026]}
237,sigma,I_01cn,II_sp,93,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00026]}
238,sigma,I_01cn,II_sp,94,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00026]}
239,sigma,I_01cn,II_sp,96,III_la,0.000,0.824,0.000,0.735,{'alpha': [0.00026]}
240,sigma,I_01cp,II_sp,102,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
241,sigma,I_01cp,II_sp,101,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
242,sigma,I_01cp,II_r2r,102,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
243,sigma,I_01cp,II_r2r,101,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
244,sigma,I_01cp,II_rr2,102,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
245,sigma,I_01cp,II_rr2,101,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
246,sigma,I_01cp,II_ps,102,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
247,sigma,I_01cp,II_ps,101,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
248,sigma,I_01cp,II_sp,100,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
249,sigma,I_01cp,II_r2r,100,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
250,sigma,I_01cp,II_rr2,100,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
251,sigma,I_01cp,II_ps,100,III_la,0.000,0.859,0.000,0.735,{'alpha': [0.00014]}
252,sigma,I_13a,II_sp,54,III_mlr,0.000,0.845,0.000,0.734,{}
253,sigma,I_01cn,II_ps,93,III_la,0.000,0.818,0.000,0.734,{'alpha': [0.00028]}
254,sigma,I_01cl,II_r2r,40,III_la,0.000,0.827,0.000,0.733,{'alpha': [0.00011]}
255,sigma,I_01cl,II_rr2,40,III_la,0.000,0.827,0.000,0.733,{'alpha': [0.00011]}
256,sigma,I_01cn,II_sp,92,III_la,0.000,0.824,0.000,0.733,{'alpha': [0.00026]}
257,sigma,I_01cn,II_sp,91,III_la,0.000,0.818,0.000,0.733,{'alpha': [0.00028]}
258,sigma,I_01cn,II_sp,89,III_la,0.000,0.818,0.000,0.733,{'alpha': [0.00028]}
259,sigma,I_01cn,II_sp,90,III_la,0.000,0.818,0.000,0.733,{'alpha': [0.00028]}
260,sigma,I_01cn,II_sp,88,III_la,0.000,0.818,0.000,0.733,{'alpha': [0.00028]}
261,sigma,I_13a,II_sp,52,III_mlr,0.000,0.843,0.000,0.733,{}
262,sigma,I_01cn,II_r2r,93,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
263,sigma,I_01cn,II_rr2,93,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
264,sigma,I_01cn,II_ps,91,III_la,0.000,0.818,0.000,0.733,{'alpha': [0.00028]}
265,sigma,I_01cn,II_ps,92,III_la,0.000,0.818,0.000,0.733,{'alpha': [0.00028]}
266,sigma,I_01cn,II_ps,90,III_la,0.000,0.818,0.000,0.733,{'alpha': [0.00028]}
267,sigma,I_13a,II_sp,46,III_mlr,0.000,0.837,0.000,0.733,{}
268,sigma,I_01cn,II_r2r,91,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
269,sigma,I_01cn,II_r2r,89,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
270,sigma,I_01cn,II_r2r,90,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
271,sigma,I_01cn,II_r2r,88,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
272,sigma,I_01cn,II_rr2,91,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
273,sigma,I_01cn,II_rr2,89,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
274,sigma,I_01cn,II_rr2,90,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
275,sigma,I_01cn,II_rr2,88,III_la,0.000,0.819,0.000,0.733,{'alpha': [0.00027]}
