,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
528,ltl10,i_02s1l,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.179,0.693,0.300,0.312,0.300,0.450,"{'learning_rate': [0.13], 'max_depth': [4], 'n_estimators': [1100], 'num_leaves': [20]}"
529,ltl10,i_02s1l,ii_la,la_ff_final,iii_lgbm,0.179,0.693,0.300,0.312,0.300,0.450,"{'learning_rate': [0.13], 'max_depth': [4], 'n_estimators': [1100], 'num_leaves': [20]}"
530,ltl10,i_02cd,ii_corr,70,iii_lgbm,0.157,0.764,0.200,0.417,0.300,0.450,"{'learning_rate': [0.092], 'max_depth': [14], 'n_estimators': [300], 'num_leaves': [20]}"
531,ltl10,i_11cg,ii_random,des_random_9,iii_gbrt,0.152,0.779,0.300,0.360,0.300,0.449,"{'learning_rate': [0.19], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [130]}"
532,ltl10,i_01cd,ii_corr,35,iii_lgbm,0.112,0.880,0.200,0.391,0.300,0.448,"{'learning_rate': [0.2], 'max_depth': [6], 'n_estimators': [70], 'num_leaves': [20]}"
533,ltl10,i_13cn,ii_random,des_random_6,iii_lgbm,0.190,0.652,0.200,0.409,0.300,0.448,"{'learning_rate': [0.09], 'max_depth': [6], 'n_estimators': [110], 'num_leaves': [20]}"
534,ltl10,i_13ch,ii_corr,60,iii_lgbm,0.131,0.834,0.200,0.428,0.300,0.447,"{'learning_rate': [0.12], 'max_depth': [12], 'n_estimators': [400], 'num_leaves': [20]}"
535,ltl10,i_12cl,ii_random,des_random_8,iii_gbrt,0.135,0.825,0.300,0.353,0.300,0.446,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [12], 'n_estimators': [190]}"
536,ltl10,i_02cl,ii_random,des_random_6,iii_rf,0.160,0.753,0.200,0.456,0.300,0.446,"{'max_depth': [14], 'max_features': [55], 'max_leaf_nodes': [50], 'n_estimators': [110]}"
537,ltl10,i_12cd,ii_random,des_random_9,iii_lgbm,0.148,0.789,0.300,0.303,0.300,0.446,"{'learning_rate': [0.27], 'max_depth': [14], 'n_estimators': [100], 'num_leaves': [20]}"
538,ltl10,i_01cp,ii_corr,15,iii_lgbm,0.196,0.631,0.200,0.421,0.300,0.445,"{'learning_rate': [0.079], 'max_depth': [8], 'n_estimators': [70], 'num_leaves': [20]}"
539,ltl10,i_02cd,ii_random,des_random_2,iii_svm_rbf,0.165,0.739,0.200,0.405,0.300,0.445,{'gamma': [0.01]}
540,ltl10,i_01cp,ii_corr,20,iii_lgbm,0.191,0.648,0.200,0.431,0.300,0.445,"{'learning_rate': [0.073], 'max_depth': [14], 'n_estimators': [70], 'num_leaves': [20]}"
541,ltl10,i_13cl,ii_corr,50,iii_gbrt,0.142,0.806,0.200,0.376,0.300,0.444,"{'learning_rate': [0.089], 'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [8], 'n_estimators': [300]}"
542,ltl10,i_11cl,ii_random,des_random_1,iii_svm_rbf,0.186,0.669,0.200,0.490,0.300,0.444,{'gamma': [0.01]}
543,ltl10,i_13s1h,ii_random,des_random_8,iii_gbrt,0.201,0.613,0.300,0.357,0.300,0.444,"{'learning_rate': [0.094], 'max_depth': [6], 'max_features': [28], 'max_leaf_nodes': [8], 'n_estimators': [80]}"
544,ltl10,i_12cn,ii_random,des_random_9,iii_lgbm,0.189,0.658,0.200,0.409,0.300,0.444,"{'learning_rate': [0.08], 'max_depth': [12], 'n_estimators': [90], 'num_leaves': [20]}"
545,ltl10,i_13cd,ii_corr,100,iii_lgbm,0.123,0.854,0.300,0.329,0.300,0.443,"{'learning_rate': [0.09], 'max_depth': [6], 'n_estimators': [680], 'num_leaves': [20]}"
