,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
85,integ,i_01s2g,ii_random,des_random_5,iii_lgbm,424097.465,0.245,420772.800,0.189,410740.000,0.168,"{'learning_rate': [0.058], 'max_depth': [6], 'n_estimators': [30], 'num_leaves': [20]}"
86,integ,i_12s1p,ii_mlr,mlr_ff_multifinal,iii_gbrt,377045.986,0.404,422934.700,0.180,411330.000,0.166,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [4], 'n_estimators': [170]}"
87,integ,i_13s3d,ii_random,des_random_8,iii_la,424538.919,0.244,446165.200,0.088,411675.900,0.164,{'alpha': [199.0]}
88,integ,i_12s3d,ii_random,des_random_1,iii_gbrt,407761.223,0.302,429441.500,0.155,411793.500,0.164,"{'learning_rate': [0.21], 'max_depth': [4], 'max_features': [12], 'max_leaf_nodes': [4], 'n_estimators': [30]}"
89,integ,i_10s1h,ii_la,rf_ff_less5,iii_rf,443355.383,0.175,438074.700,0.121,412524.000,0.161,"{'max_depth': [10], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [210]}"
90,integ,i_01s2l,ii_random,des_random_2,iii_lgbm,428889.094,0.228,417163.100,0.203,413150.800,0.158,"{'learning_rate': [0.073], 'max_depth': [8], 'n_estimators': [20], 'num_leaves': [20]}"
91,integ,i_02s1p,ii_random,des_random_6,iii_lgbm,379409.044,0.396,405649.800,0.246,414732.400,0.152,"{'learning_rate': [0.11], 'max_depth': [6], 'n_estimators': [190], 'num_leaves': [20]}"
92,integ,i_11s1p,ii_mlr,mlr_ff_multifinal,iii_lgbm,379486.954,0.396,415655.600,0.208,414946.500,0.151,"{'learning_rate': [0.085], 'max_depth': [12], 'n_estimators': [300], 'num_leaves': [20]}"
93,integ,i_01s2p,ii_random,des_random_8,iii_rf,431546.984,0.219,415881.500,0.207,415186.800,0.150,"{'max_depth': [10], 'max_features': [11], 'max_leaf_nodes': [6], 'n_estimators': [1860]}"
94,integ,i_01s2h,ii_random,des_random_8,iii_rf,431546.984,0.219,415881.500,0.207,415186.800,0.150,"{'max_depth': [10], 'max_features': [11], 'max_leaf_nodes': [6], 'n_estimators': [1860]}"
95,integ,i_11s2l,ii_corr,15,iii_lgbm,431732.931,0.218,418898.500,0.196,415411.000,0.149,"{'learning_rate': [0.06], 'max_depth': [8], 'n_estimators': [30], 'num_leaves': [20]}"
96,integ,i_11s2p,ii_corr,15,iii_lgbm,431732.931,0.218,418898.500,0.196,415411.000,0.149,"{'learning_rate': [0.06], 'max_depth': [8], 'n_estimators': [30], 'num_leaves': [20]}"
97,integ,i_11s2h,ii_corr,15,iii_lgbm,431732.931,0.218,418898.500,0.196,415411.000,0.149,"{'learning_rate': [0.06], 'max_depth': [8], 'n_estimators': [30], 'num_leaves': [20]}"
98,integ,i_11s2g,ii_corr,15,iii_lgbm,431732.931,0.218,418898.500,0.196,415411.000,0.149,"{'learning_rate': [0.06], 'max_depth': [8], 'n_estimators': [30], 'num_leaves': [20]}"
99,integ,i_11s2d,ii_corr,15,iii_lgbm,431732.931,0.218,418898.500,0.196,415411.000,0.149,"{'learning_rate': [0.06], 'max_depth': [8], 'n_estimators': [30], 'num_leaves': [20]}"
100,integ,i_13s2l,ii_random,des_random_8,iii_lgbm,434111.672,0.209,419500.100,0.194,416017.100,0.147,"{'learning_rate': [0.073], 'max_depth': [10], 'n_estimators': [20], 'num_leaves': [20]}"
101,integ,i_13s2p,ii_random,des_random_8,iii_lgbm,434111.672,0.209,419500.100,0.194,416017.100,0.147,"{'learning_rate': [0.073], 'max_depth': [10], 'n_estimators': [20], 'num_leaves': [20]}"
102,integ,i_13s2h,ii_random,des_random_8,iii_lgbm,434111.672,0.209,419500.100,0.194,416017.100,0.147,"{'learning_rate': [0.073], 'max_depth': [10], 'n_estimators': [20], 'num_leaves': [20]}"
103,integ,i_13s2g,ii_random,des_random_8,iii_lgbm,434111.672,0.209,419500.100,0.194,416017.100,0.147,"{'learning_rate': [0.073], 'max_depth': [10], 'n_estimators': [20], 'num_leaves': [20]}"
104,integ,i_13s2d,ii_random,des_random_8,iii_lgbm,434111.672,0.209,419500.100,0.194,416017.100,0.147,"{'learning_rate': [0.073], 'max_depth': [10], 'n_estimators': [20], 'num_leaves': [20]}"
105,integ,i_12s1d,ii_random,des_random_2,iii_rf,442130.579,0.180,423015.400,0.180,416582.100,0.144,"{'max_depth': [10], 'max_features': [9], 'max_leaf_nodes': [10], 'n_estimators': [120]}"
106,integ,i_12s2l,ii_corr,20,iii_lgbm,432333.240,0.216,418003.400,0.199,416773.600,0.143,"{'learning_rate': [0.052], 'max_depth': [10], 'n_estimators': [30], 'num_leaves': [20]}"
107,integ,i_12s2p,ii_corr,20,iii_lgbm,432333.240,0.216,418003.400,0.199,416773.600,0.143,"{'learning_rate': [0.052], 'max_depth': [10], 'n_estimators': [30], 'num_leaves': [20]}"
108,integ,i_12s2h,ii_corr,20,iii_lgbm,432333.240,0.216,418003.400,0.199,416773.600,0.143,"{'learning_rate': [0.052], 'max_depth': [10], 'n_estimators': [30], 'num_leaves': [20]}"
109,integ,i_12s2g,ii_corr,20,iii_lgbm,432333.240,0.216,418003.400,0.199,416773.600,0.143,"{'learning_rate': [0.052], 'max_depth': [10], 'n_estimators': [30], 'num_leaves': [20]}"
110,integ,i_12s2d,ii_corr,20,iii_lgbm,432333.240,0.216,418003.400,0.199,416773.600,0.143,"{'learning_rate': [0.052], 'max_depth': [10], 'n_estimators': [30], 'num_leaves': [20]}"
111,integ,i_12s1l,ii_random,des_random_9,iii_gbrt,426949.527,0.235,437654.400,0.122,419137.000,0.134,"{'learning_rate': [0.087], 'max_depth': [4], 'max_features': [8], 'max_leaf_nodes': [4], 'n_estimators': [50]}"
112,integ,i_11s3d,ii_mlr,mlr_ff_multifinal,iii_la,436038.312,0.202,461222.600,0.025,419996.000,0.130,{'alpha': [199.0]}
113,integ,i_02s2l,ii_random,des_random_1,iii_lgbm,440094.868,0.187,428005.800,0.161,421073.400,0.126,"{'learning_rate': [0.051], 'max_depth': [10], 'n_estimators': [40], 'num_leaves': [20]}"
114,integ,i_02s2p,ii_random,des_random_1,iii_lgbm,440094.868,0.187,428005.800,0.161,421073.400,0.126,"{'learning_rate': [0.051], 'max_depth': [10], 'n_estimators': [40], 'num_leaves': [20]}"
115,integ,i_02s2h,ii_random,des_random_1,iii_lgbm,440094.868,0.187,428005.800,0.161,421073.400,0.126,"{'learning_rate': [0.051], 'max_depth': [10], 'n_estimators': [40], 'num_leaves': [20]}"
116,integ,i_02s2g,ii_random,des_random_1,iii_lgbm,440094.868,0.187,428005.800,0.161,421073.400,0.126,"{'learning_rate': [0.051], 'max_depth': [10], 'n_estimators': [40], 'num_leaves': [20]}"
117,integ,i_02s2d,ii_random,des_random_1,iii_lgbm,440094.868,0.187,428005.800,0.161,421073.400,0.126,"{'learning_rate': [0.051], 'max_depth': [10], 'n_estimators': [40], 'num_leaves': [20]}"
118,integ,i_13s1d,ii_random,des_random_2,iii_lgbm,457138.753,0.123,440038.900,0.113,423028.100,0.118,"{'learning_rate': [0.088], 'max_depth': [2], 'n_estimators': [40], 'num_leaves': [20]}"
119,integ,i_10s3d,ii_la,rf_ff_less5,iii_gbrt,459049.642,0.116,466452.100,0.003,425756.400,0.106,"{'learning_rate': [0.053], 'max_depth': [4], 'max_features': [4], 'max_leaf_nodes': [8], 'n_estimators': [20]}"
120,integ,i_10s3p,ii_la,rf_ff_less5,iii_rf,464229.502,0.096,460963.600,0.026,429937.800,0.088,"{'max_depth': [4], 'max_features': [3], 'max_leaf_nodes': [4], 'n_estimators': [20]}"
121,integ,i_11s1l,ii_mlr,mlr_ff_multifinal,iii_gbrt,436830.540,0.199,443253.500,0.100,434650.400,0.068,"{'learning_rate': [0.078], 'max_depth': [2], 'max_features': [9], 'max_leaf_nodes': [4], 'n_estimators': [40]}"
122,integ,i_11s1d,ii_mlr,mlr_ff_multifinal,iii_gbrt,458660.539,0.117,443958.300,0.097,436548.800,0.060,"{'learning_rate': [0.075], 'max_depth': [4], 'max_features': [7], 'max_leaf_nodes': [4], 'n_estimators': [40]}"
123,integ,i_10s2l,ii_la,la_ff_final,iii_la,472090.101,0.065,450534.900,0.070,438076.700,0.054,{'alpha': [199.0]}
124,integ,i_10s2p,ii_la,la_ff_final,iii_la,472090.101,0.065,450534.900,0.070,438076.700,0.054,{'alpha': [199.0]}
125,integ,i_10s2h,ii_la,la_ff_final,iii_la,472090.101,0.065,450534.900,0.070,438076.700,0.054,{'alpha': [199.0]}
126,integ,i_10s2g,ii_la,la_ff_final,iii_la,472090.101,0.065,450534.900,0.070,438076.700,0.054,{'alpha': [199.0]}
127,integ,i_10s2d,ii_la,la_ff_final,iii_la,472090.101,0.065,450534.900,0.070,438076.700,0.054,{'alpha': [199.0]}
128,integ,i_10s1l,ii_la,rf_ff_less5,iii_lgbm,446790.704,0.162,447044.200,0.084,439991.100,0.045,"{'learning_rate': [0.1], 'max_depth': [4], 'n_estimators': [140], 'num_leaves': [20]}"
129,integ,i_01s1l,ii_la,rf_ff_less5,iii_gbrt,434542.903,0.208,453303.400,0.058,440073.000,0.045,"{'learning_rate': [0.067], 'max_depth': [4], 'max_features': [4], 'max_leaf_nodes': [4], 'n_estimators': [40]}"
130,integ,i_10s1p,ii_la,rf_ff_less5,iii_lgbm,465695.526,0.090,455982.900,0.047,441923.300,0.037,"{'learning_rate': [0.07], 'max_depth': [4], 'n_estimators': [20], 'num_leaves': [20]}"
131,integ,i_02s1d,ii_la,rf_ff_less5,iii_la,482671.300,0.023,464153.600,0.013,442172.400,0.036,{'alpha': [199.0]}
132,integ,i_10s1d,ii_la,rf_ff_less5,iii_gbrt,480311.505,0.032,466868.700,0.001,450357.200,-0.000,"{'learning_rate': [0.084], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
