,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
24,ltl10,i_02cn,ii_random,des_random_4,iii_gbrt,0.116,0.872,0.200,0.523,0.200,0.623,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [300]}"
25,ltl10,i_02ch,ii_random,des_random_8,iii_gbrt,0.131,0.835,0.200,0.496,0.200,0.622,"{'learning_rate': [0.091], 'max_depth': [8], 'max_features': [20], 'max_leaf_nodes': [8], 'n_estimators': [230]}"
26,ltl10,i_01cn,ii_random,des_random_3,iii_gbrt,0.015,0.998,0.200,0.590,0.200,0.622,"{'learning_rate': [0.081], 'max_depth': [8], 'max_features': [45], 'max_leaf_nodes': [26], 'n_estimators': [160]}"
27,ltl10,i_01cn,ii_random,des_random_9,iii_gbrt,0.004,1.000,0.200,0.542,0.200,0.621,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [22], 'n_estimators': [260]}"
28,ltl10,i_01cg,ii_random,des_random_6,iii_gbrt,0.026,0.993,0.200,0.518,0.200,0.620,"{'learning_rate': [0.051], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [770]}"
29,ltl10,i_13ch,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.029,0.992,0.200,0.534,0.200,0.620,"{'learning_rate': [0.11], 'max_depth': [8], 'max_features': [35], 'max_leaf_nodes': [32], 'n_estimators': [170]}"
30,ltl10,i_02a,ii_la,la_ff_final,iii_lgbm,0.084,0.932,0.200,0.554,0.200,0.619,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [230], 'num_leaves': [20]}"
31,ltl10,i_01cp,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.006,1.000,0.200,0.542,0.200,0.619,"{'learning_rate': [0.088], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [46], 'n_estimators': [230]}"
32,ltl10,i_01cp,ii_random,des_random_7,iii_gbrt,0.007,1.000,0.200,0.523,0.200,0.619,"{'learning_rate': [0.096], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [50], 'n_estimators': [190]}"
33,ltl10,i_02ch,ii_corr,100,iii_gbrt,0.085,0.931,0.200,0.565,0.200,0.619,"{'learning_rate': [0.16], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [300]}"
34,ltl10,i_01cg,ii_corr,100,iii_gbrt,0.000,1.000,0.200,0.518,0.200,0.618,"{'learning_rate': [0.067], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [50], 'n_estimators': [720]}"
35,ltl10,i_01cn,ii_random,des_random_2,iii_gbrt,0.002,1.000,0.200,0.553,0.200,0.617,"{'learning_rate': [0.12], 'max_depth': [8], 'max_features': [15], 'max_leaf_nodes': [20], 'n_estimators': [370]}"
36,ltl10,i_02ch,ii_random,des_random_3,iii_gbrt,0.066,0.958,0.200,0.436,0.200,0.615,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [42], 'n_estimators': [170]}"
37,ltl10,i_01cg,ii_corr,60,iii_lgbm,0.042,0.983,0.200,0.486,0.200,0.615,"{'learning_rate': [0.088], 'max_depth': [16], 'n_estimators': [290], 'num_leaves': [20]}"
