,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
184,emlb,i_12s2h,ii_rf,rf_ff_final,iii_rf,30.976,0.266,33.600,0.167,30.900,0.263,"{'max_depth': [8], 'max_features': [6], 'max_leaf_nodes': [8], 'n_estimators': [20]}"
185,emlb,i_12s2g,ii_rf,rf_ff_final,iii_rf,30.976,0.266,33.600,0.167,30.900,0.263,"{'max_depth': [8], 'max_features': [6], 'max_leaf_nodes': [8], 'n_estimators': [20]}"
186,emlb,i_12s2d,ii_rf,rf_ff_final,iii_rf,30.976,0.266,33.600,0.167,30.900,0.263,"{'max_depth': [8], 'max_features': [6], 'max_leaf_nodes': [8], 'n_estimators': [20]}"
187,emlb,i_03cg,ii_la,la_ff_final,iii_gbrt,29.784,0.322,30.500,0.312,30.900,0.261,"{'learning_rate': [0.068], 'max_depth': [4], 'max_features': [9], 'max_leaf_nodes': [6], 'n_estimators': [80]}"
188,emlb,i_13s2l,ii_random,des_random_1,iii_rf,31.022,0.264,33.000,0.196,31.000,0.258,"{'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [20]}"
189,emlb,i_13s2p,ii_random,des_random_1,iii_rf,31.022,0.264,33.000,0.196,31.000,0.258,"{'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [20]}"
190,emlb,i_13s2h,ii_random,des_random_1,iii_rf,31.022,0.264,33.000,0.196,31.000,0.258,"{'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [20]}"
191,emlb,i_13s2g,ii_random,des_random_1,iii_rf,31.022,0.264,33.000,0.196,31.000,0.258,"{'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [20]}"
192,emlb,i_13s2d,ii_random,des_random_1,iii_rf,31.022,0.264,33.000,0.196,31.000,0.258,"{'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [20]}"
193,emlb,i_10s3d,ii_random,des_random_3,iii_gbrt,29.739,0.324,33.100,0.189,31.100,0.255,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [8], 'max_leaf_nodes': [8], 'n_estimators': [50]}"
194,emlb,i_04s2l,ii_random,des_random_9,iii_gbrt,30.981,0.266,33.600,0.164,31.100,0.254,"{'learning_rate': [0.009], 'max_depth': [4], 'max_features': [11], 'max_leaf_nodes': [12], 'n_estimators': [1660]}"
195,emlb,i_04s2p,ii_random,des_random_9,iii_gbrt,30.981,0.266,33.600,0.164,31.100,0.254,"{'learning_rate': [0.009], 'max_depth': [4], 'max_features': [11], 'max_leaf_nodes': [12], 'n_estimators': [1660]}"
196,emlb,i_04s2h,ii_random,des_random_9,iii_gbrt,30.981,0.266,33.600,0.164,31.100,0.254,"{'learning_rate': [0.009], 'max_depth': [4], 'max_features': [11], 'max_leaf_nodes': [12], 'n_estimators': [1660]}"
197,emlb,i_04s2g,ii_random,des_random_9,iii_gbrt,30.981,0.266,33.600,0.164,31.100,0.254,"{'learning_rate': [0.009], 'max_depth': [4], 'max_features': [11], 'max_leaf_nodes': [12], 'n_estimators': [1660]}"
198,emlb,i_04s2d,ii_random,des_random_9,iii_gbrt,30.981,0.266,33.600,0.164,31.100,0.254,"{'learning_rate': [0.009], 'max_depth': [4], 'max_features': [11], 'max_leaf_nodes': [12], 'n_estimators': [1660]}"
199,emlb,i_10s3h,ii_mlr,mlr_ff_multifinal,iii_gbrt,28.652,0.372,32.000,0.244,31.100,0.253,"{'learning_rate': [0.095], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [10], 'n_estimators': [50]}"
200,emlb,i_07s3l,ii_random,des_random_less10,iii_rf,31.433,0.245,31.700,0.258,31.100,0.251,"{'max_depth': [8], 'max_features': [7], 'max_leaf_nodes': [10], 'n_estimators': [1280]}"
201,emlb,i_01s2p,ii_la,la_ff_final,iii_lgbm,30.143,0.305,33.000,0.193,31.200,0.249,"{'learning_rate': [0.052], 'max_depth': [10], 'n_estimators': [40], 'num_leaves': [20]}"
202,emlb,i_02s2l,ii_corr,35,iii_la,30.892,0.270,33.000,0.193,31.200,0.247,{'alpha': [0.41]}
203,emlb,i_02s2p,ii_corr,35,iii_la,30.892,0.270,33.000,0.193,31.200,0.247,{'alpha': [0.41]}
204,emlb,i_02s2h,ii_corr,35,iii_la,30.892,0.270,33.000,0.193,31.200,0.247,{'alpha': [0.41]}
205,emlb,i_02s2g,ii_corr,35,iii_la,30.892,0.270,33.000,0.193,31.200,0.247,{'alpha': [0.41]}
206,emlb,i_02s2d,ii_corr,35,iii_la,30.892,0.270,33.000,0.193,31.200,0.247,{'alpha': [0.41]}
207,emlb,i_04s1g,ii_random,des_random_less10,iii_gbrt,29.389,0.340,30.900,0.297,31.200,0.246,"{'learning_rate': [0.57], 'max_depth': [10], 'max_features': [9], 'max_leaf_nodes': [2], 'n_estimators': [110]}"
208,emlb,i_01s2d,ii_la,la_ff_final,iii_lgbm,30.408,0.293,33.000,0.194,31.300,0.244,"{'learning_rate': [0.096], 'max_depth': [2], 'n_estimators': [40], 'num_leaves': [20]}"
209,emlb,i_10s1h,ii_random,des_random_less10,iii_gbrt,30.032,0.311,32.900,0.202,31.300,0.244,"{'learning_rate': [0.089], 'max_depth': [6], 'max_features': [7], 'max_leaf_nodes': [6], 'n_estimators': [70]}"
210,emlb,i_03a,ii_la,la_ff_final,iii_lgbm,29.689,0.326,31.300,0.275,31.300,0.243,"{'learning_rate': [0.095], 'max_depth': [2], 'n_estimators': [240], 'num_leaves': [20]}"
211,emlb,i_05s3g,ii_random,des_random_less10,iii_gbrt,30.615,0.283,32.500,0.219,31.300,0.243,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [8], 'max_leaf_nodes': [8], 'n_estimators': [50]}"
212,emlb,i_03ch,ii_mlr,mlr_ff_multifinal,iii_rf,30.141,0.305,31.600,0.261,31.300,0.243,"{'max_depth': [10], 'max_features': [6], 'max_leaf_nodes': [16], 'n_estimators': [40]}"
213,emlb,i_10s1l,ii_rf,rf_ff_final,iii_gbrt,30.611,0.284,33.000,0.194,31.400,0.236,"{'learning_rate': [0.091], 'max_depth': [2], 'max_features': [5], 'max_leaf_nodes': [4], 'n_estimators': [100]}"
214,emlb,i_09s2l,ii_la,rf_ff_less5,iii_lgbm,30.663,0.281,33.200,0.185,31.500,0.235,"{'learning_rate': [0.0059], 'max_depth': [10], 'n_estimators': [500], 'num_leaves': [20]}"
215,emlb,i_09s2p,ii_la,rf_ff_less5,iii_lgbm,30.663,0.281,33.200,0.185,31.500,0.235,"{'learning_rate': [0.0059], 'max_depth': [10], 'n_estimators': [500], 'num_leaves': [20]}"
216,emlb,i_09s2h,ii_la,rf_ff_less5,iii_lgbm,30.663,0.281,33.200,0.185,31.500,0.235,"{'learning_rate': [0.0059], 'max_depth': [10], 'n_estimators': [500], 'num_leaves': [20]}"
217,emlb,i_09s2g,ii_la,rf_ff_less5,iii_lgbm,30.663,0.281,33.200,0.185,31.500,0.235,"{'learning_rate': [0.0059], 'max_depth': [10], 'n_estimators': [500], 'num_leaves': [20]}"
218,emlb,i_09s2d,ii_la,rf_ff_less5,iii_lgbm,30.663,0.281,33.200,0.185,31.500,0.235,"{'learning_rate': [0.0059], 'max_depth': [10], 'n_estimators': [500], 'num_leaves': [20]}"
219,emlb,i_03cd,ii_random,des_random_less10,iii_gbrt,29.802,0.321,32.000,0.243,31.500,0.232,"{'learning_rate': [0.088], 'max_depth': [6], 'max_features': [9], 'max_leaf_nodes': [6], 'n_estimators': [120]}"
220,emlb,i_04s3d,ii_mlr,mlr_ff_multifinal,iii_gbrt,26.871,0.448,31.300,0.277,31.700,0.224,"{'learning_rate': [0.095], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [6], 'n_estimators': [140]}"
221,emlb,i_06s1l,ii_mlr,mlr_ff_multifinal,iii_lgbm,31.483,0.242,33.100,0.190,31.700,0.222,"{'learning_rate': [0.083], 'max_depth': [2], 'n_estimators': [140], 'num_leaves': [20]}"
222,emlb,i_06s3p,ii_mlr,mlr_ff_multifinal,iii_gbrt,30.807,0.274,31.500,0.265,31.800,0.218,"{'learning_rate': [0.086], 'max_depth': [4], 'max_features': [11], 'max_leaf_nodes': [4], 'n_estimators': [80]}"
223,emlb,i_04s1d,ii_random,des_random_4,iii_gbrt,30.165,0.304,30.600,0.310,31.900,0.216,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [4], 'n_estimators': [280]}"
224,emlb,i_03s3g,ii_la,rf_ff_less5,iii_lgbm,31.812,0.226,32.600,0.214,31.900,0.215,"{'learning_rate': [0.22], 'max_depth': [6], 'n_estimators': [130], 'num_leaves': [20]}"
225,emlb,i_10s1p,ii_mlr,mlr_ff_multifinal,iii_gbrt,29.720,0.325,33.000,0.196,31.900,0.215,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [6], 'n_estimators': [70]}"
226,emlb,i_08s1h,ii_rf,rf_ff_final,iii_lgbm,31.191,0.256,33.000,0.197,32.000,0.211,"{'learning_rate': [0.064], 'max_depth': [10], 'n_estimators': [270], 'num_leaves': [20]}"
227,emlb,i_07s1l,ii_la,rf_ff_less5,iii_lgbm,31.981,0.218,33.200,0.185,32.100,0.207,"{'learning_rate': [0.17], 'max_depth': [2], 'n_estimators': [30], 'num_leaves': [20]}"
228,emlb,i_08s1p,ii_mlr,mlr_ff_multifinal,iii_gbrt,29.547,0.333,33.300,0.183,32.100,0.206,"{'learning_rate': [0.092], 'max_depth': [4], 'max_features': [14], 'max_leaf_nodes': [6], 'n_estimators': [110]}"
229,emlb,i_08s3g,ii_random,des_random_less10,iii_gbrt,30.891,0.271,31.700,0.260,32.100,0.203,"{'learning_rate': [0.06], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [90]}"
230,emlb,i_07s2g,ii_la,rf_ff_less5,iii_gbrt,31.438,0.244,34.400,0.125,32.200,0.199,"{'learning_rate': [0.09], 'max_depth': [8], 'max_features': [5], 'max_leaf_nodes': [12], 'n_estimators': [80]}"
231,emlb,i_07s2d,ii_la,rf_ff_less5,iii_gbrt,31.438,0.244,34.400,0.125,32.200,0.199,"{'learning_rate': [0.09], 'max_depth': [8], 'max_features': [5], 'max_leaf_nodes': [12], 'n_estimators': [80]}"
232,emlb,i_07s2l,ii_la,rf_ff_less5,iii_gbrt,31.438,0.244,34.400,0.125,32.200,0.199,"{'learning_rate': [0.09], 'max_depth': [8], 'max_features': [5], 'max_leaf_nodes': [12], 'n_estimators': [80]}"
233,emlb,i_07s2p,ii_la,rf_ff_less5,iii_gbrt,31.438,0.244,34.400,0.125,32.200,0.199,"{'learning_rate': [0.09], 'max_depth': [8], 'max_features': [5], 'max_leaf_nodes': [12], 'n_estimators': [80]}"
234,emlb,i_07s2h,ii_la,rf_ff_less5,iii_gbrt,31.438,0.244,34.400,0.125,32.200,0.199,"{'learning_rate': [0.09], 'max_depth': [8], 'max_features': [5], 'max_leaf_nodes': [12], 'n_estimators': [80]}"
235,emlb,i_10s1g,ii_random,des_random_less10,iii_rf,31.753,0.229,32.700,0.212,32.400,0.190,"{'max_depth': [8], 'max_features': [6], 'max_leaf_nodes': [10], 'n_estimators': [700]}"
236,emlb,i_07s3g,ii_la,rf_ff_less5,iii_lgbm,31.977,0.218,32.700,0.210,32.400,0.190,"{'learning_rate': [0.081], 'max_depth': [4], 'n_estimators': [760], 'num_leaves': [20]}"
237,emlb,i_06s2h,ii_mlr,mlr_ff_multifinal,iii_svm_lin,32.242,0.205,33.000,0.196,32.500,0.186,{}
238,emlb,i_06s2g,ii_mlr,mlr_ff_multifinal,iii_svm_lin,32.242,0.205,33.000,0.196,32.500,0.186,{}
239,emlb,i_06s2d,ii_mlr,mlr_ff_multifinal,iii_svm_lin,32.242,0.205,33.000,0.196,32.500,0.186,{}
