,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
11,emlb,i_01cn,ii_random,des_random_3,iii_gbrt,1.500,0.998,14.100,0.853,13.800,0.854,"{'learning_rate': [0.14], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [10], 'n_estimators': [320]}"
12,emlb,i_01cn,ii_random,des_random_4,iii_gbrt,2.697,0.994,13.700,0.862,13.800,0.853,"{'learning_rate': [0.087], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [20], 'n_estimators': [180]}"
13,emlb,i_01cn,ii_corr,45,iii_gbrt,5.370,0.978,12.800,0.879,13.800,0.853,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [10], 'n_estimators': [170]}"
14,emlb,i_01cn,ii_random,des_random_0,iii_gbrt,0.765,1.000,13.600,0.864,13.800,0.853,"{'learning_rate': [0.07], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [26], 'n_estimators': [330]}"
15,emlb,i_01cn,ii_random,des_random_8,iii_gbrt,1.911,0.997,13.500,0.865,13.900,0.852,"{'learning_rate': [0.084], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [500]}"
16,emlb,i_01cn,ii_random,des_random_6,iii_lgbm,4.512,0.984,13.700,0.860,13.900,0.851,"{'learning_rate': [0.11], 'max_depth': [12], 'n_estimators': [100], 'num_leaves': [20]}"
17,emlb,i_01cn,ii_random,des_random_1,iii_gbrt,1.011,0.999,13.200,0.870,14.000,0.849,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [20], 'n_estimators': [240]}"
18,emlb,i_01cn,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.177,1.000,13.000,0.874,14.100,0.846,"{'learning_rate': [0.074], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [38], 'n_estimators': [370]}"
19,emlb,i_01cn,ii_random,des_random_2,iii_gbrt,1.727,0.998,13.700,0.862,14.200,0.845,"{'learning_rate': [0.06], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [24], 'n_estimators': [260]}"
20,emlb,i_01cn,ii_corr,50,iii_lgbm,6.918,0.963,14.000,0.854,14.300,0.843,"{'learning_rate': [0.089], 'max_depth': [14], 'n_estimators': [100], 'num_leaves': [20]}"
21,emlb,i_13cl,ii_la,la_ff_final,iii_lgbm,5.115,0.980,15.400,0.824,14.300,0.843,"{'learning_rate': [0.074], 'max_depth': [16], 'n_estimators': [440], 'num_leaves': [20]}"
22,emlb,i_13cl,ii_rf,rf_ff_final,iii_lgbm,5.115,0.980,15.400,0.824,14.300,0.843,"{'learning_rate': [0.074], 'max_depth': [16], 'n_estimators': [440], 'num_leaves': [20]}"
23,emlb,i_12cl,ii_mlr,mlr_ff_multifinal,iii_lgbm,7.583,0.956,15.800,0.816,14.300,0.842,"{'learning_rate': [0.083], 'max_depth': [8], 'n_estimators': [380], 'num_leaves': [20]}"
24,emlb,i_12cn,ii_mlr,mlr_ff_multifinal,iii_lgbm,10.364,0.918,16.000,0.811,14.300,0.841,"{'learning_rate': [0.07], 'max_depth': [10], 'n_estimators': [220], 'num_leaves': [20]}"
25,emlb,i_01cd,ii_corr,150,iii_gbrt,2.967,0.993,15.300,0.827,14.300,0.841,"{'learning_rate': [0.089], 'max_depth': [4], 'max_features': [25], 'max_leaf_nodes': [10], 'n_estimators': [350]}"
26,emlb,i_01cd,ii_corr,200,iii_gbrt,2.867,0.994,14.800,0.838,14.400,0.841,"{'learning_rate': [0.078], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [240]}"
27,emlb,i_01cd,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.232,1.000,15.100,0.831,14.400,0.841,"{'learning_rate': [0.21], 'max_depth': [8], 'n_estimators': [350], 'num_leaves': [20]}"
28,emlb,i_01cl,ii_random,des_random_0,iii_gbrt,2.102,0.997,14.700,0.841,14.400,0.840,"{'learning_rate': [0.096], 'max_depth': [6], 'max_features': [45], 'max_leaf_nodes': [12], 'n_estimators': [260]}"
29,emlb,i_01cl,ii_corr,70,iii_gbrt,4.116,0.987,14.700,0.840,14.400,0.839,"{'learning_rate': [0.14], 'max_depth': [6], 'max_features': [45], 'max_leaf_nodes': [8], 'n_estimators': [200]}"
30,emlb,i_01cl,ii_corr,100,iii_gbrt,0.580,1.000,14.500,0.844,14.400,0.839,"{'learning_rate': [0.055], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [1860]}"
31,emlb,i_01cl,ii_corr,200,iii_lgbm,0.953,0.999,13.600,0.863,14.500,0.838,"{'learning_rate': [0.035], 'max_depth': [16], 'n_estimators': [960], 'num_leaves': [20]}"
32,emlb,i_13cl,ii_mlr,mlr_ff_multifinal,iii_lgbm,5.269,0.979,15.700,0.819,14.500,0.838,"{'learning_rate': [0.094], 'max_depth': [14], 'n_estimators': [380], 'num_leaves': [20]}"
33,emlb,i_12a,ii_random,des_random_4,iii_gbrt,8.113,0.950,15.700,0.817,14.500,0.838,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [490]}"
34,emlb,i_01cg,ii_random,des_random_8,iii_lgbm,3.662,0.990,15.500,0.822,14.500,0.838,"{'learning_rate': [0.076], 'max_depth': [16], 'n_estimators': [230], 'num_leaves': [20]}"
35,emlb,i_13a,ii_mlr,mlr_ff_multifinal,iii_lgbm,7.079,0.962,16.000,0.811,14.500,0.838,"{'learning_rate': [0.089], 'max_depth': [14], 'n_estimators': [260], 'num_leaves': [20]}"
36,emlb,i_01cd,ii_random,des_random_4,iii_lgbm,4.416,0.985,15.200,0.828,14.500,0.838,"{'learning_rate': [0.069], 'max_depth': [14], 'n_estimators': [160], 'num_leaves': [20]}"
37,emlb,i_12cn,ii_corr,60,iii_gbrt,7.739,0.954,15.900,0.813,14.500,0.838,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [330]}"
38,emlb,i_01cl,ii_corr,80,iii_lgbm,2.850,0.994,15.300,0.828,14.500,0.838,"{'learning_rate': [0.087], 'max_depth': [14], 'n_estimators': [230], 'num_leaves': [20]}"
39,emlb,i_01cl,ii_mlr,mlr_ff_multifinal,iii_lgbm,2.409,0.996,14.400,0.847,14.500,0.837,"{'learning_rate': [0.051], 'max_depth': [14], 'n_estimators': [340], 'num_leaves': [20]}"
40,emlb,i_01cl,ii_random,des_random_5,iii_lgbm,3.324,0.992,14.600,0.842,14.500,0.837,"{'learning_rate': [0.1], 'max_depth': [12], 'n_estimators': [150], 'num_leaves': [20]}"
41,emlb,i_01cd,ii_random,des_random_1,iii_gbrt,1.504,0.998,14.700,0.841,14.600,0.836,"{'learning_rate': [0.08], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [12], 'n_estimators': [510]}"
42,emlb,i_01cg,ii_mlr,mlr_ff_multifinal,iii_gbrt,1.926,0.997,15.400,0.826,14.600,0.836,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [260]}"
43,emlb,i_12cn,ii_la,la_ff_final,iii_lgbm,11.728,0.895,16.600,0.796,14.600,0.836,"{'learning_rate': [0.09], 'max_depth': [14], 'n_estimators': [230], 'num_leaves': [20]}"
44,emlb,i_01cg,ii_random,des_random_5,iii_lgbm,3.168,0.992,15.400,0.825,14.600,0.836,"{'learning_rate': [0.051], 'max_depth': [12], 'n_estimators': [360], 'num_leaves': [20]}"
45,emlb,i_01cl,ii_la,la_ff_final,iii_lgbm,0.434,1.000,14.000,0.855,14.600,0.836,"{'learning_rate': [0.045], 'max_depth': [16], 'n_estimators': [1140], 'num_leaves': [20]}"
46,emlb,i_01cl,ii_rf,rf_ff_final,iii_lgbm,0.434,1.000,14.000,0.855,14.600,0.836,"{'learning_rate': [0.045], 'max_depth': [16], 'n_estimators': [1140], 'num_leaves': [20]}"
47,emlb,i_01cd,ii_random,des_random_2,iii_gbrt,3.852,0.989,15.300,0.827,14.600,0.835,"{'learning_rate': [0.051], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [320]}"
48,emlb,i_01cl,ii_random,des_random_2,iii_gbrt,0.522,1.000,15.800,0.816,14.600,0.835,"{'learning_rate': [0.076], 'max_depth': [6], 'max_features': [60], 'max_leaf_nodes': [20], 'n_estimators': [380]}"
49,emlb,i_01cg,ii_la,la_ff_final,iii_lgbm,1.787,0.998,15.300,0.827,14.600,0.835,"{'learning_rate': [0.086], 'max_depth': [14], 'n_estimators': [440], 'num_leaves': [20]}"
50,emlb,i_01cl,ii_corr,150,iii_lgbm,3.510,0.991,14.100,0.854,14.700,0.834,"{'learning_rate': [0.048], 'max_depth': [12], 'n_estimators': [270], 'num_leaves': [20]}"
51,emlb,i_01cd,ii_corr,70,iii_lgbm,3.360,0.991,16.000,0.810,14.700,0.833,"{'learning_rate': [0.086], 'max_depth': [12], 'n_estimators': [200], 'num_leaves': [20]}"
52,emlb,i_12cn,ii_rf,rf_ff_final,iii_lgbm,9.834,0.926,15.900,0.812,14.700,0.833,"{'learning_rate': [0.084], 'max_depth': [10], 'n_estimators': [210], 'num_leaves': [20]}"
53,emlb,i_01cd,ii_random,des_random_8,iii_gbrt,0.275,1.000,15.100,0.831,14.700,0.832,"{'learning_rate': [0.07], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [770]}"
54,emlb,i_12a,ii_corr,70,iii_gbrt,8.200,0.949,16.300,0.804,14.700,0.832,"{'learning_rate': [0.089], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [380]}"
55,emlb,i_13a,ii_random,des_random_7,iii_lgbm,4.590,0.984,15.300,0.826,14.700,0.832,"{'learning_rate': [0.14], 'max_depth': [12], 'n_estimators': [310], 'num_leaves': [20]}"
56,emlb,i_01cd,ii_corr,60,iii_gbrt,4.179,0.987,15.900,0.813,14.700,0.832,"{'learning_rate': [0.081], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [10], 'n_estimators': [270]}"
57,emlb,i_01cd,ii_random,des_random_6,iii_gbrt,0.614,1.000,14.800,0.838,14.700,0.832,"{'learning_rate': [0.075], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [14], 'n_estimators': [610]}"
58,emlb,i_01cd,ii_corr,100,iii_gbrt,3.348,0.991,14.900,0.836,14.800,0.832,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [320]}"
59,emlb,i_12cl,ii_la,la_ff_final,iii_lgbm,5.616,0.976,15.700,0.817,14.800,0.831,"{'learning_rate': [0.082], 'max_depth': [16], 'n_estimators': [460], 'num_leaves': [20]}"
60,emlb,i_12cl,ii_rf,rf_ff_final,iii_lgbm,5.616,0.976,15.700,0.817,14.800,0.831,"{'learning_rate': [0.082], 'max_depth': [16], 'n_estimators': [460], 'num_leaves': [20]}"
61,emlb,i_01cl,ii_random,des_random_7,iii_gbrt,3.748,0.989,14.800,0.838,14.800,0.831,"{'learning_rate': [0.081], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [340]}"
62,emlb,i_01cg,ii_corr,80,iii_gbrt,3.960,0.988,15.800,0.816,14.800,0.830,"{'learning_rate': [0.092], 'max_depth': [4], 'max_features': [25], 'max_leaf_nodes': [8], 'n_estimators': [360]}"
63,emlb,i_13cn,ii_mlr,mlr_ff_multifinal,iii_lgbm,9.651,0.929,15.600,0.820,14.800,0.830,"{'learning_rate': [0.09], 'max_depth': [14], 'n_estimators': [160], 'num_leaves': [20]}"
64,emlb,i_01cd,ii_corr,80,iii_lgbm,4.635,0.984,16.000,0.811,14.800,0.830,"{'learning_rate': [0.075], 'max_depth': [12], 'n_estimators': [150], 'num_leaves': [20]}"
65,emlb,i_01cg,ii_random,des_random_1,iii_lgbm,1.209,0.999,16.200,0.806,14.900,0.830,"{'learning_rate': [0.065], 'max_depth': [6], 'n_estimators': [820], 'num_leaves': [20]}"
66,emlb,i_12cn,ii_corr,55,iii_gbrt,8.197,0.949,16.400,0.801,14.900,0.829,"{'learning_rate': [0.069], 'max_depth': [6], 'max_features': [30], 'max_leaf_nodes': [8], 'n_estimators': [580]}"
67,emlb,i_01cl,ii_random,des_random_6,iii_gbrt,0.476,1.000,15.000,0.834,14.900,0.829,"{'learning_rate': [0.081], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [20], 'n_estimators': [420]}"
68,emlb,i_12a,ii_rf,rf_ff_final,iii_gbrt,7.606,0.956,16.200,0.807,14.900,0.828,"{'learning_rate': [0.1], 'max_depth': [4], 'max_features': [30], 'max_leaf_nodes': [6], 'n_estimators': [490]}"
69,emlb,i_01cd,ii_la,la_ff_final,iii_gbrt,3.028,0.993,14.600,0.843,14.900,0.828,"{'learning_rate': [0.086], 'max_depth': [6], 'max_features': [50], 'max_leaf_nodes': [12], 'n_estimators': [210]}"
70,emlb,i_01cd,ii_random,des_random_7,iii_gbrt,0.523,1.000,15.000,0.835,14.900,0.828,"{'learning_rate': [0.079], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [18], 'n_estimators': [420]}"
71,emlb,i_01cg,ii_random,des_random_0,iii_gbrt,2.792,0.994,15.600,0.820,15.000,0.827,"{'learning_rate': [0.089], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [410]}"
72,emlb,i_13a,ii_corr,80,iii_lgbm,7.874,0.953,15.900,0.814,15.000,0.826,"{'learning_rate': [0.11], 'max_depth': [12], 'n_estimators': [180], 'num_leaves': [20]}"
73,emlb,i_11a,ii_mlr,mlr_ff_multifinal,iii_gbrt,6.348,0.969,17.500,0.773,15.000,0.826,"{'learning_rate': [0.12], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [470]}"
74,emlb,i_13a,ii_rf,rf_ff_final,iii_lgbm,6.145,0.971,15.000,0.834,15.000,0.826,"{'learning_rate': [0.074], 'max_depth': [16], 'n_estimators': [290], 'num_leaves': [20]}"
75,emlb,i_12cn,ii_random,des_random_7,iii_lgbm,10.187,0.921,17.100,0.785,15.000,0.826,"{'learning_rate': [0.093], 'max_depth': [8], 'n_estimators': [330], 'num_leaves': [20]}"
76,emlb,i_01cd,ii_corr,55,iii_lgbm,2.567,0.995,16.300,0.804,15.000,0.826,"{'learning_rate': [0.09], 'max_depth': [12], 'n_estimators': [270], 'num_leaves': [20]}"
77,emlb,i_12a,ii_random,des_random_0,iii_gbrt,8.253,0.948,16.500,0.799,15.000,0.825,"{'learning_rate': [0.088], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [350]}"
78,emlb,i_01cg,ii_random,des_random_6,iii_lgbm,3.909,0.988,16.400,0.801,15.100,0.824,"{'learning_rate': [0.05], 'max_depth': [14], 'n_estimators': [270], 'num_leaves': [20]}"
79,emlb,i_13cn,ii_corr,70,iii_gbrt,8.435,0.946,16.600,0.796,15.100,0.824,"{'learning_rate': [0.08], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [480]}"
80,emlb,i_01cg,ii_corr,200,iii_lgbm,3.109,0.993,15.400,0.825,15.100,0.824,"{'learning_rate': [0.083], 'max_depth': [14], 'n_estimators': [210], 'num_leaves': [20]}"
81,emlb,i_01cg,ii_random,des_random_7,iii_lgbm,2.495,0.995,15.800,0.815,15.100,0.824,"{'learning_rate': [0.071], 'max_depth': [16], 'n_estimators': [330], 'num_leaves': [20]}"
82,emlb,i_12cn,ii_random,des_random_8,iii_lgbm,10.258,0.920,17.000,0.787,15.100,0.824,"{'learning_rate': [0.082], 'max_depth': [8], 'n_estimators': [290], 'num_leaves': [20]}"
83,emlb,i_02a,ii_la,la_ff_final,iii_gbrt,7.327,0.959,15.300,0.828,15.100,0.823,"{'learning_rate': [0.079], 'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [750]}"
84,emlb,i_01cg,ii_corr,150,iii_gbrt,3.596,0.990,15.900,0.812,15.100,0.823,"{'learning_rate': [0.072], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [20], 'n_estimators': [190]}"
85,emlb,i_12cl,ii_random,des_random_7,iii_gbrt,7.681,0.955,17.000,0.787,15.100,0.823,"{'learning_rate': [0.061], 'max_depth': [6], 'max_features': [30], 'max_leaf_nodes': [10], 'n_estimators': [630]}"
86,emlb,i_12cn,ii_random,des_random_6,iii_lgbm,9.300,0.934,16.700,0.795,15.100,0.823,"{'learning_rate': [0.084], 'max_depth': [8], 'n_estimators': [420], 'num_leaves': [20]}"
87,emlb,i_01cl,ii_random,des_random_3,iii_lgbm,0.244,1.000,14.600,0.843,15.100,0.823,"{'learning_rate': [0.053], 'max_depth': [16], 'n_estimators': [1450], 'num_leaves': [20]}"
88,emlb,i_12cn,ii_random,des_random_9,iii_gbrt,8.036,0.951,17.400,0.777,15.200,0.822,"{'learning_rate': [0.15], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [350]}"
89,emlb,i_13a,ii_corr,100,iii_lgbm,7.479,0.957,15.800,0.816,15.200,0.822,"{'learning_rate': [0.077], 'max_depth': [14], 'n_estimators': [240], 'num_leaves': [20]}"
90,emlb,i_01cl,ii_corr,45,iii_lgbm,6.617,0.967,15.100,0.832,15.200,0.822,"{'learning_rate': [0.06], 'max_depth': [8], 'n_estimators': [230], 'num_leaves': [20]}"
91,emlb,i_13a,ii_la,la_ff_final,iii_gbrt,1.520,0.998,15.900,0.813,15.200,0.822,"{'learning_rate': [0.085], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [12], 'n_estimators': [1270]}"
92,emlb,i_01ch,ii_la,la_ff_final,iii_lgbm,0.553,1.000,15.300,0.828,15.200,0.822,"{'learning_rate': [0.095], 'max_depth': [12], 'n_estimators': [430], 'num_leaves': [20]}"
93,emlb,i_01cg,ii_random,des_random_9,iii_gbrt,2.357,0.996,15.700,0.817,15.200,0.822,"{'learning_rate': [0.17], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [200]}"
94,emlb,i_01cd,ii_random,des_random_0,iii_lgbm,1.989,0.997,15.800,0.815,15.200,0.822,"{'learning_rate': [0.13], 'max_depth': [10], 'n_estimators': [190], 'num_leaves': [20]}"
95,emlb,i_01cl,ii_corr,55,iii_lgbm,4.082,0.987,15.100,0.831,15.200,0.822,"{'learning_rate': [0.1], 'max_depth': [8], 'n_estimators': [190], 'num_leaves': [20]}"
96,emlb,i_13cn,ii_random,des_random_0,iii_gbrt,9.020,0.938,16.500,0.798,15.200,0.822,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [6], 'n_estimators': [400]}"
97,emlb,i_01cd,ii_corr,50,iii_lgbm,4.013,0.988,16.700,0.794,15.200,0.821,"{'learning_rate': [0.06], 'max_depth': [12], 'n_estimators': [280], 'num_leaves': [20]}"
98,emlb,i_01cd,ii_random,des_random_5,iii_gbrt,5.364,0.978,15.800,0.816,15.200,0.821,"{'learning_rate': [0.11], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [6], 'n_estimators': [350]}"
99,emlb,i_01cl,ii_random,des_random_8,iii_gbrt,2.003,0.997,15.400,0.826,15.300,0.820,"{'learning_rate': [0.067], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [400]}"
100,emlb,i_13a,ii_corr,70,iii_gbrt,0.517,1.000,15.200,0.829,15.300,0.820,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [30], 'max_leaf_nodes': [20], 'n_estimators': [810]}"
101,emlb,i_01ch,ii_random,des_random_8,iii_lgbm,0.656,1.000,15.300,0.826,15.300,0.820,"{'learning_rate': [0.076], 'max_depth': [16], 'n_estimators': [640], 'num_leaves': [20]}"
102,emlb,i_13cn,ii_corr,80,iii_lgbm,9.312,0.934,15.700,0.819,15.300,0.820,"{'learning_rate': [0.068], 'max_depth': [14], 'n_estimators': [250], 'num_leaves': [20]}"
103,emlb,i_01cd,ii_random,des_random_9,iii_gbrt,2.600,0.995,14.600,0.843,15.300,0.819,"{'learning_rate': [0.091], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [290]}"
104,emlb,i_01cg,ii_random,des_random_3,iii_lgbm,0.694,1.000,16.800,0.791,15.300,0.819,"{'learning_rate': [0.13], 'max_depth': [12], 'n_estimators': [330], 'num_leaves': [20]}"
105,emlb,i_13cg,ii_mlr,mlr_ff_multifinal,iii_gbrt,3.802,0.989,18.100,0.759,15.300,0.819,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [8], 'n_estimators': [710]}"
106,emlb,i_13cl,ii_random,des_random_8,iii_lgbm,7.476,0.957,15.900,0.813,15.400,0.818,"{'learning_rate': [0.08], 'max_depth': [14], 'n_estimators': [620], 'num_leaves': [20]}"
107,emlb,i_13cn,ii_la,la_ff_final,iii_lgbm,9.548,0.930,15.500,0.823,15.400,0.817,"{'learning_rate': [0.063], 'max_depth': [14], 'n_estimators': [210], 'num_leaves': [20]}"
108,emlb,i_13cn,ii_rf,rf_ff_final,iii_lgbm,9.548,0.930,15.500,0.823,15.400,0.817,"{'learning_rate': [0.063], 'max_depth': [14], 'n_estimators': [210], 'num_leaves': [20]}"
109,emlb,i_01ch,ii_random,des_random_9,iii_gbrt,1.383,0.999,15.300,0.827,15.400,0.817,"{'learning_rate': [0.088], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [400]}"
110,emlb,i_01cd,ii_random,des_random_3,iii_gbrt,5.133,0.980,15.700,0.818,15.400,0.817,"{'learning_rate': [0.061], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [400]}"
111,emlb,i_11a,ii_rf,rf_ff_final,iii_gbrt,9.232,0.935,17.900,0.763,15.400,0.816,"{'learning_rate': [0.098], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [6], 'n_estimators': [610]}"
112,emlb,i_01cl,ii_random,des_random_1,iii_gbrt,1.097,0.999,15.000,0.834,15.400,0.816,"{'learning_rate': [0.037], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [8], 'n_estimators': [2090]}"
113,emlb,i_01ch,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.064,1.000,14.800,0.839,15.500,0.815,"{'learning_rate': [0.089], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [22], 'n_estimators': [510]}"
114,emlb,i_13cn,ii_random,des_random_2,iii_lgbm,9.675,0.928,16.600,0.796,15.500,0.815,"{'learning_rate': [0.086], 'max_depth': [8], 'n_estimators': [300], 'num_leaves': [20]}"
115,emlb,i_12cn,ii_random,des_random_0,iii_lgbm,11.210,0.904,16.400,0.802,15.500,0.814,"{'learning_rate': [0.082], 'max_depth': [14], 'n_estimators': [230], 'num_leaves': [20]}"
116,emlb,i_01ch,ii_random,des_random_5,iii_lgbm,1.634,0.998,15.700,0.819,15.500,0.814,"{'learning_rate': [0.08], 'max_depth': [14], 'n_estimators': [360], 'num_leaves': [20]}"
117,emlb,i_13cn,ii_random,des_random_4,iii_lgbm,11.140,0.905,16.300,0.804,15.500,0.814,"{'learning_rate': [0.09], 'max_depth': [8], 'n_estimators': [230], 'num_leaves': [20]}"
118,emlb,i_01cl,ii_random,des_random_9,iii_gbrt,6.875,0.964,15.200,0.829,15.500,0.814,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [8], 'n_estimators': [180]}"
119,emlb,i_01cg,ii_corr,100,iii_lgbm,3.964,0.988,15.300,0.827,15.500,0.813,"{'learning_rate': [0.089], 'max_depth': [14], 'n_estimators': [170], 'num_leaves': [20]}"
120,emlb,i_01cl,ii_corr,50,iii_lgbm,2.606,0.995,15.000,0.833,15.500,0.813,"{'learning_rate': [0.19], 'max_depth': [14], 'n_estimators': [170], 'num_leaves': [20]}"
121,emlb,i_01ch,ii_corr,150,iii_lgbm,0.838,0.999,15.400,0.825,15.600,0.813,"{'learning_rate': [0.022], 'max_depth': [14], 'n_estimators': [2060], 'num_leaves': [20]}"
122,emlb,i_12a,ii_random,des_random_2,iii_gbrt,9.337,0.933,16.100,0.809,15.600,0.813,"{'learning_rate': [0.081], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [6], 'n_estimators': [500]}"
123,emlb,i_01cl,ii_random,des_random_4,iii_gbrt,1.635,0.998,14.900,0.836,15.600,0.813,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [10], 'n_estimators': [370]}"
124,emlb,i_01ch,ii_random,des_random_1,iii_lgbm,3.441,0.991,15.200,0.829,15.600,0.812,"{'learning_rate': [0.056], 'max_depth': [12], 'n_estimators': [270], 'num_leaves': [20]}"
