,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
7200,integ,i_13cd,ii_rf,rf_ff_final,iii_gbrt,464726.594,0.094,481330.800,-0.062,442530.400,0.034,"{'learning_rate': [0.1], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [300]}"
7201,integ,i_13s3h,ii_rf,rf_ff_final,iii_la,470089.805,0.073,453102.900,0.059,442568.100,0.034,{'alpha': [1e-06]}
7202,integ,i_13cd,ii_rf,rf_ff_final,iii_rf,464733.484,0.094,481140.500,-0.061,442583.900,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [20]}"
7203,integ,i_12s3d,ii_random,des_random_0,iii_lgbm,423348.086,0.248,424362.200,0.175,442622.900,0.034,"{'learning_rate': [0.17], 'max_depth': [2], 'n_estimators': [110], 'num_leaves': [20]}"
7204,integ,i_12s2l,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7205,integ,i_12s2p,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7206,integ,i_12s2h,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7207,integ,i_12s2g,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7208,integ,i_12s2d,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7209,integ,i_13s2l,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7210,integ,i_13s2p,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7211,integ,i_13s2h,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7212,integ,i_13s2g,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
