,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
1,integ,I_01cn,II_ps,8,III_la,285167.600,0.627,265551.600,0.652,{'alpha': [199.0]}
2,integ,I_01cn,II_r2r,4,III_la,285944.400,0.625,266074.500,0.651,{'alpha': [199.0]}
3,integ,I_01cn,II_rr2,4,III_la,285944.400,0.625,266074.500,0.651,{'alpha': [199.0]}
4,integ,I_01cn,II_ps,4,III_la,285944.400,0.625,266074.500,0.651,{'alpha': [199.0]}
5,integ,I_01cn,II_sp,4,III_la,285944.400,0.625,266074.500,0.651,{'alpha': [199.0]}
6,integ,I_01cn,II_sp,6,III_la,285932.000,0.625,266115.800,0.651,{'alpha': [199.0]}
7,integ,I_01cn,II_ps,6,III_la,285222.900,0.627,266181.300,0.651,{'alpha': [199.0]}
8,integ,I_01cn,II_r2r,6,III_la,285222.700,0.627,266189.100,0.651,{'alpha': [199.0]}
9,integ,I_01cn,II_rr2,6,III_la,285222.700,0.627,266189.100,0.651,{'alpha': [199.0]}
10,integ,I_01cn,II_sp,8,III_la,284471.800,0.629,267524.700,0.647,{'alpha': [199.0]}
11,integ,I_01cn,II_sp,18,III_la,275706.500,0.652,267707.900,0.647,{'alpha': [199.0]}
12,integ,I_01cn,II_r2r,8,III_la,284527.000,0.629,268383.600,0.645,{'alpha': [199.0]}
13,integ,I_01cn,II_rr2,8,III_la,284527.000,0.629,268383.600,0.645,{'alpha': [199.0]}
14,integ,I_01cn,II_r2r,10,III_la,282465.800,0.634,270024.900,0.640,{'alpha': [199.0]}
15,integ,I_01cn,II_rr2,10,III_la,282465.800,0.634,270024.900,0.640,{'alpha': [199.0]}
16,integ,I_01cn,II_ps,10,III_la,282466.100,0.634,270031.900,0.640,{'alpha': [199.0]}
17,integ,I_01cn,II_sp,20,III_la,275152.400,0.653,270748.800,0.639,{'alpha': [199.0]}
18,integ,I_01cn,II_r2r,16,III_la,274992.500,0.653,271300.200,0.637,{'alpha': [199.0]}
19,integ,I_01cn,II_rr2,16,III_la,274992.500,0.653,271300.200,0.637,{'alpha': [199.0]}
20,integ,I_01cn,II_ps,18,III_la,274673.800,0.654,271644.000,0.636,{'alpha': [199.0]}
21,integ,I_01cn,II_r2r,18,III_la,274673.800,0.654,271645.600,0.636,{'alpha': [199.0]}
22,integ,I_01cn,II_rr2,18,III_la,274673.800,0.654,271645.600,0.636,{'alpha': [199.0]}
23,integ,I_01cn,II_sp,34,III_la,257924.600,0.695,272368.600,0.634,{'alpha': [199.0]}
24,integ,I_01cn,II_r2r,14,III_la,278567.300,0.644,272442.600,0.634,{'alpha': [199.0]}
25,integ,I_01cn,II_rr2,14,III_la,278567.300,0.644,272442.600,0.634,{'alpha': [199.0]}
26,integ,I_01cn,II_ps,14,III_la,278567.000,0.644,272445.700,0.634,{'alpha': [199.0]}
27,integ,I_01cn,II_sp,16,III_la,278084.500,0.646,272467.400,0.634,{'alpha': [199.0]}
28,integ,I_01cn,II_ps,16,III_la,278084.300,0.646,272482.000,0.634,{'alpha': [199.0]}
29,integ,I_01cn,II_sp,22,III_la,274508.900,0.655,272514.600,0.634,{'alpha': [199.0]}
30,integ,I_01cn,II_sp,14,III_la,278445.700,0.645,272751.600,0.633,{'alpha': [199.0]}
31,integ,I_01cn,II_r2r,12,III_la,278803.100,0.644,272794.500,0.633,{'alpha': [199.0]}
32,integ,I_01cn,II_rr2,12,III_la,278803.100,0.644,272794.500,0.633,{'alpha': [199.0]}
33,integ,I_01cn,II_ps,12,III_la,278803.000,0.644,272795.300,0.633,{'alpha': [199.0]}
34,integ,I_01cn,II_sp,10,III_la,279083.700,0.643,273321.900,0.632,{'alpha': [199.0]}
35,integ,I_01cn,II_sp,12,III_la,278764.700,0.644,273570.700,0.631,{'alpha': [199.0]}
36,integ,I_01cn,II_sp,36,III_la,256154.700,0.699,274073.700,0.630,{'alpha': [199.0]}
37,integ,I_01cd,II_ps,4,III_mlr,321929.500,0.525,274185.600,0.629,{}
38,integ,I_01cn,II_r2r,26,III_la,267054.900,0.673,274466.500,0.629,{'alpha': [199.0]}
39,integ,I_01cn,II_rr2,26,III_la,267054.900,0.673,274466.500,0.629,{'alpha': [199.0]}
40,integ,I_01cn,II_ps,24,III_la,268599.800,0.669,274482.400,0.628,{'alpha': [199.0]}
41,integ,I_01cn,II_r2r,24,III_la,268600.000,0.669,274483.200,0.628,{'alpha': [199.0]}
42,integ,I_01cn,II_rr2,24,III_la,268600.000,0.669,274483.200,0.628,{'alpha': [199.0]}
43,integ,I_01cn,II_sp,32,III_la,259300.700,0.692,274591.500,0.628,{'alpha': [199.0]}
44,integ,I_01cd,II_ps,6,III_la,321470.400,0.526,275926.700,0.625,{'alpha': [199.0]}
45,integ,I_01cn,II_sp,24,III_la,269928.700,0.666,276296.000,0.624,{'alpha': [199.0]}
46,integ,I_01cn,II_ps,36,III_la,253369.200,0.706,276381.600,0.623,{'alpha': [199.0]}
47,integ,I_01cd,II_r2r,4,III_la,321522.700,0.526,276482.200,0.623,{'alpha': [199.0]}
48,integ,I_01cd,II_rr2,4,III_la,321522.700,0.526,276482.200,0.623,{'alpha': [199.0]}
49,integ,I_01ch,II_r2r,4,III_la,298525.400,0.592,277049.600,0.621,{'alpha': [1e-06]}
50,integ,I_01ch,II_rr2,4,III_la,298525.400,0.592,277049.600,0.621,{'alpha': [1e-06]}
51,integ,I_01ch,II_ps,4,III_la,298525.400,0.592,277049.600,0.621,{'alpha': [1e-06]}
52,integ,I_01cn,II_r2r,22,III_la,272145.100,0.661,277434.300,0.620,{'alpha': [199.0]}
53,integ,I_01cn,II_rr2,22,III_la,272145.100,0.661,277434.300,0.620,{'alpha': [199.0]}
54,integ,I_01cn,II_ps,22,III_la,272145.400,0.661,277441.800,0.620,{'alpha': [199.0]}
55,integ,I_01ch,II_sp,10,III_la,292898.600,0.607,277460.800,0.620,{'alpha': [199.0]}
56,integ,I_01cd,II_r2r,6,III_la,320754.100,0.529,278158.800,0.618,{'alpha': [199.0]}
57,integ,I_01cd,II_rr2,6,III_la,320754.100,0.529,278158.800,0.618,{'alpha': [199.0]}
58,integ,I_01ch,II_sp,8,III_la,293554.500,0.605,278319.100,0.618,{'alpha': [199.0]}
59,integ,I_01cn,II_ps,20,III_la,273084.000,0.658,278548.900,0.617,{'alpha': [199.0]}
60,integ,I_01cn,II_r2r,20,III_la,273084.300,0.658,278550.600,0.617,{'alpha': [199.0]}
61,integ,I_01cn,II_rr2,20,III_la,273084.300,0.658,278550.600,0.617,{'alpha': [199.0]}
62,integ,I_01ch,II_ps,16,III_la,291782.800,0.610,278645.700,0.617,{'alpha': [199.0]}
63,integ,I_01ch,II_ps,6,III_la,297204.500,0.595,279442.100,0.615,{'alpha': [199.0]}
64,integ,I_01cd,II_ps,8,III_la,320194.600,0.530,279451.900,0.615,{'alpha': [199.0]}
65,integ,I_01cn,II_sp,30,III_la,260779.900,0.688,279660.000,0.614,{'alpha': [199.0]}
66,integ,I_01ch,II_sp,12,III_la,292005.400,0.609,279709.600,0.614,{'alpha': [199.0]}
67,integ,I_01ch,II_ps,14,III_la,291860.500,0.610,279728.300,0.614,{'alpha': [199.0]}
68,integ,I_01cn,II_sp,28,III_la,261784.900,0.686,279869.700,0.614,{'alpha': [199.0]}
69,integ,I_01ch,II_sp,14,III_la,291836.300,0.610,279932.900,0.614,{'alpha': [199.0]}
70,integ,I_01ch,II_ps,18,III_la,291359.500,0.611,280097.100,0.613,{'alpha': [199.0]}
71,integ,I_01ch,II_r2r,20,III_la,290499.700,0.613,280282.500,0.613,{'alpha': [199.0]}
72,integ,I_01ch,II_rr2,20,III_la,290499.700,0.613,280282.500,0.613,{'alpha': [199.0]}
73,integ,I_01cg,II_sp,6,III_la,307598.500,0.566,280373.900,0.612,{'alpha': [199.0]}
74,integ,I_01ch,II_ps,20,III_la,291037.400,0.612,280376.300,0.612,{'alpha': [199.0]}
75,integ,I_02ch,II_ps,4,III_la,311421.800,0.556,280789.300,0.611,{'alpha': [199.0]}
76,integ,I_02ch,II_r2r,4,III_la,311421.900,0.556,280790.600,0.611,{'alpha': [199.0]}
77,integ,I_02ch,II_rr2,4,III_la,311421.900,0.556,280790.600,0.611,{'alpha': [199.0]}
78,integ,I_02ch,II_sp,4,III_mlr,313046.100,0.551,281051.600,0.610,{}
79,integ,I_01cg,II_sp,4,III_mlr,307945.700,0.565,281064.200,0.610,{}
80,integ,I_02ch,II_r2r,6,III_la,311019.900,0.557,281112.300,0.610,{'alpha': [199.0]}
81,integ,I_02ch,II_rr2,6,III_la,311019.900,0.557,281112.300,0.610,{'alpha': [199.0]}
82,integ,I_02ch,II_ps,6,III_la,311019.500,0.557,281121.400,0.610,{'alpha': [199.0]}
83,integ,I_01ch,II_r2r,6,III_la,296105.700,0.598,281195.300,0.610,{'alpha': [199.0]}
84,integ,I_01ch,II_rr2,6,III_la,296105.700,0.598,281195.300,0.610,{'alpha': [199.0]}
85,integ,I_01ch,II_ps,8,III_la,295976.100,0.599,281234.800,0.610,{'alpha': [199.0]}
86,integ,I_01ch,II_sp,6,III_la,296675.400,0.597,281340.800,0.610,{'alpha': [199.0]}
87,integ,I_02ch,II_ps,8,III_la,309745.200,0.560,281396.200,0.610,{'alpha': [199.0]}
88,integ,I_02ch,II_r2r,8,III_la,309744.900,0.560,281404.300,0.609,{'alpha': [199.0]}
89,integ,I_02ch,II_rr2,8,III_la,309744.900,0.560,281404.300,0.609,{'alpha': [199.0]}
90,integ,I_01cn,II_r2r,32,III_la,260811.100,0.688,281455.300,0.609,{'alpha': [199.0]}
91,integ,I_01cn,II_rr2,32,III_la,260811.100,0.688,281455.300,0.609,{'alpha': [199.0]}
92,integ,I_01cn,II_ps,28,III_la,261753.900,0.686,281503.600,0.609,{'alpha': [199.0]}
93,integ,I_01cn,II_r2r,28,III_la,261752.400,0.686,281508.300,0.609,{'alpha': [199.0]}
94,integ,I_01cn,II_rr2,28,III_la,261752.400,0.686,281508.300,0.609,{'alpha': [199.0]}
95,integ,I_01cn,II_r2r,30,III_la,261318.000,0.687,281614.900,0.609,{'alpha': [199.0]}
96,integ,I_01cn,II_rr2,30,III_la,261318.000,0.687,281614.900,0.609,{'alpha': [199.0]}
97,integ,I_01cn,II_ps,30,III_la,261317.600,0.687,281616.300,0.609,{'alpha': [199.0]}
98,integ,I_01ch,II_r2r,12,III_la,294919.400,0.601,281622.700,0.609,{'alpha': [199.0]}
99,integ,I_01ch,II_rr2,12,III_la,294919.400,0.601,281622.700,0.609,{'alpha': [199.0]}
100,integ,I_02ch,II_sp,8,III_la,307585.500,0.566,281700.100,0.609,{'alpha': [199.0]}
101,integ,I_01ch,II_sp,24,III_la,289710.600,0.615,281706.600,0.609,{'alpha': [199.0]}
102,integ,I_01ch,II_r2r,10,III_la,295007.200,0.601,281713.900,0.609,{'alpha': [199.0]}
103,integ,I_01ch,II_rr2,10,III_la,295007.200,0.601,281713.900,0.609,{'alpha': [199.0]}
104,integ,I_02ch,II_sp,6,III_la,310120.600,0.559,281750.700,0.609,{'alpha': [199.0]}
105,integ,I_01cn,II_ps,26,III_la,262004.200,0.685,281850.900,0.608,{'alpha': [199.0]}
106,integ,I_01ch,II_sp,22,III_la,290255.600,0.614,281948.300,0.608,{'alpha': [199.0]}
107,integ,I_01ch,II_r2r,8,III_la,295230.500,0.601,281973.000,0.608,{'alpha': [199.0]}
108,integ,I_01ch,II_rr2,8,III_la,295230.500,0.601,281973.000,0.608,{'alpha': [199.0]}
109,integ,I_01cn,II_sp,26,III_la,263073.800,0.683,281992.700,0.608,{'alpha': [199.0]}
110,integ,I_01cn,II_sp,40,III_la,250416.700,0.713,282010.200,0.608,{'alpha': [199.0]}
111,integ,I_01cn,II_ps,40,III_la,250418.200,0.713,282012.600,0.608,{'alpha': [199.0]}
112,integ,I_01cn,II_sp,42,III_la,247310.700,0.720,282017.300,0.608,{'alpha': [199.0]}
113,integ,I_01ch,II_ps,10,III_la,295013.300,0.601,282402.000,0.607,{'alpha': [199.0]}
114,integ,I_01ch,II_ps,12,III_la,294633.000,0.602,282412.800,0.607,{'alpha': [199.0]}
115,integ,I_01ch,II_sp,16,III_la,290725.100,0.613,282467.900,0.607,{'alpha': [199.0]}
116,integ,I_01cn,II_ps,38,III_la,250759.400,0.712,282605.400,0.606,{'alpha': [199.0]}
117,integ,I_01cn,II_sp,38,III_la,250757.300,0.712,282608.800,0.606,{'alpha': [199.0]}
118,integ,I_02ch,II_sp,12,III_la,303016.800,0.579,282679.800,0.606,{'alpha': [199.0]}
119,integ,I_01ch,II_r2r,14,III_la,294613.400,0.602,282699.900,0.606,{'alpha': [199.0]}
120,integ,I_01ch,II_rr2,14,III_la,294613.400,0.602,282699.900,0.606,{'alpha': [199.0]}
121,integ,I_01ch,II_sp,4,III_la,300635.200,0.586,282717.400,0.606,{'alpha': [199.0]}
122,integ,I_01ch,II_r2r,16,III_la,294118.700,0.604,282745.100,0.606,{'alpha': [199.0]}
123,integ,I_01ch,II_rr2,16,III_la,294118.700,0.604,282745.100,0.606,{'alpha': [199.0]}
124,integ,I_01ch,II_sp,20,III_la,290279.100,0.614,282923.200,0.605,{'alpha': [199.0]}
125,integ,I_01ch,II_sp,18,III_la,290279.100,0.614,282925.400,0.605,{'alpha': [199.0]}
126,integ,I_01ch,II_r2r,18,III_la,293795.600,0.604,283083.600,0.605,{'alpha': [199.0]}
127,integ,I_01ch,II_rr2,18,III_la,293795.600,0.604,283083.600,0.605,{'alpha': [199.0]}
128,integ,I_01cn,II_r2r,36,III_la,252215.200,0.708,283170.100,0.605,{'alpha': [199.0]}
129,integ,I_01cn,II_rr2,36,III_la,252215.200,0.708,283170.100,0.605,{'alpha': [199.0]}
130,integ,I_02ch,II_sp,16,III_la,302442.100,0.581,283479.000,0.604,{'alpha': [199.0]}
131,integ,I_02ch,II_r2r,20,III_la,301000.700,0.585,283513.000,0.604,{'alpha': [199.0]}
132,integ,I_02ch,II_rr2,20,III_la,301000.700,0.585,283513.000,0.604,{'alpha': [199.0]}
133,integ,I_01cn,II_r2r,40,III_la,247686.600,0.719,283547.300,0.604,{'alpha': [199.0]}
134,integ,I_01cn,II_rr2,40,III_la,247686.600,0.719,283547.300,0.604,{'alpha': [199.0]}
135,integ,I_02ch,II_sp,10,III_la,307069.700,0.568,283581.800,0.603,{'alpha': [199.0]}
136,integ,I_01cn,II_ps,42,III_la,249701.600,0.714,283621.700,0.603,{'alpha': [199.0]}
137,integ,I_02ch,II_ps,10,III_la,307303.300,0.567,283656.800,0.603,{'alpha': [199.0]}
138,integ,I_02ch,II_r2r,10,III_la,308950.000,0.563,283786.600,0.603,{'alpha': [199.0]}
139,integ,I_02ch,II_rr2,10,III_la,308950.000,0.563,283786.600,0.603,{'alpha': [199.0]}
140,integ,I_13cn,II_r2r,18,III_mlr,308521.600,0.564,283799.200,0.603,{}
141,integ,I_13cn,II_rr2,18,III_mlr,308521.600,0.564,283799.200,0.603,{}
142,integ,I_02ch,II_sp,14,III_la,302482.600,0.581,283800.900,0.603,{'alpha': [199.0]}
143,integ,I_02ch,II_r2r,18,III_la,302896.000,0.580,283981.500,0.602,{'alpha': [199.0]}
144,integ,I_02ch,II_rr2,18,III_la,302896.000,0.580,283981.500,0.602,{'alpha': [199.0]}
145,integ,I_02ch,II_r2r,16,III_la,303414.800,0.578,284020.000,0.602,{'alpha': [199.0]}
146,integ,I_02ch,II_rr2,16,III_la,303414.800,0.578,284020.000,0.602,{'alpha': [199.0]}
147,integ,I_02ch,II_sp,18,III_la,301766.000,0.583,284068.700,0.602,{'alpha': [199.0]}
148,integ,I_01cn,II_r2r,38,III_la,251917.300,0.709,284362.000,0.601,{'alpha': [199.0]}
149,integ,I_01cn,II_rr2,38,III_la,251917.300,0.709,284362.000,0.601,{'alpha': [199.0]}
150,integ,I_01cn,II_ps,44,III_la,246696.300,0.721,284865.400,0.600,{'alpha': [199.0]}
151,integ,I_01cn,II_r2r,44,III_la,246696.300,0.721,284865.500,0.600,{'alpha': [199.0]}
152,integ,I_01cn,II_rr2,44,III_la,246696.300,0.721,284865.500,0.600,{'alpha': [199.0]}
153,integ,I_13cn,II_ps,16,III_mlr,308841.900,0.563,285089.700,0.599,{}
154,integ,I_02ch,II_ps,24,III_la,296445.900,0.597,285096.700,0.599,{'alpha': [199.0]}
155,integ,I_01cn,II_r2r,42,III_la,247190.800,0.720,285391.900,0.598,{'alpha': [199.0]}
156,integ,I_01cn,II_rr2,42,III_la,247190.800,0.720,285391.900,0.598,{'alpha': [199.0]}
157,integ,I_01ch,II_r2r,22,III_la,288887.900,0.618,285698.600,0.597,{'alpha': [199.0]}
158,integ,I_01ch,II_rr2,22,III_la,288887.900,0.618,285698.600,0.597,{'alpha': [199.0]}
159,integ,I_01ch,II_ps,24,III_la,288887.700,0.618,285710.800,0.597,{'alpha': [199.0]}
160,integ,I_01cn,II_r2r,34,III_la,257949.900,0.695,285819.500,0.597,{'alpha': [199.0]}
161,integ,I_01cn,II_rr2,34,III_la,257949.900,0.695,285819.500,0.597,{'alpha': [199.0]}
162,integ,I_01cn,II_ps,34,III_la,257949.800,0.695,285820.700,0.597,{'alpha': [199.0]}
163,integ,I_01ch,II_ps,26,III_la,288198.200,0.619,285836.200,0.597,{'alpha': [199.0]}
164,integ,I_01ch,II_r2r,24,III_la,288199.400,0.619,286010.600,0.597,{'alpha': [199.0]}
165,integ,I_01ch,II_rr2,24,III_la,288199.400,0.619,286010.600,0.597,{'alpha': [199.0]}
166,integ,I_01cn,II_ps,32,III_la,258143.200,0.695,286174.800,0.596,{'alpha': [199.0]}
167,integ,I_01ch,II_ps,22,III_la,288917.700,0.617,286259.800,0.596,{'alpha': [199.0]}
168,integ,I_01cd,II_sp,32,III_la,290330.800,0.614,286456.100,0.595,{'alpha': [199.0]}
169,integ,I_13cn,II_ps,20,III_la,303594.600,0.578,286799.000,0.594,{'alpha': [199.0]}
170,integ,I_02ch,II_ps,18,III_la,300343.700,0.587,286972.000,0.594,{'alpha': [199.0]}
171,integ,I_02ch,II_sp,20,III_la,299282.800,0.590,287063.800,0.594,{'alpha': [199.0]}
172,integ,I_01ch,II_r2r,26,III_dtr,262504.000,0.684,287374.100,0.593,"{'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [10]}"
173,integ,I_01ch,II_rr2,26,III_dtr,262504.000,0.684,287374.100,0.593,"{'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [10]}"
174,integ,I_02ch,II_ps,16,III_la,300553.200,0.586,287439.700,0.593,{'alpha': [199.0]}
175,integ,I_01cd,II_sp,28,III_la,295090.300,0.601,287662.900,0.592,{'alpha': [199.0]}
176,integ,I_01cg,II_sp,8,III_la,305084.500,0.573,287716.100,0.592,{'alpha': [199.0]}
177,integ,I_02ch,II_sp,24,III_la,295202.000,0.601,288047.100,0.591,{'alpha': [199.0]}
178,integ,I_02ch,II_sp,22,III_la,295527.600,0.600,288449.500,0.590,{'alpha': [199.0]}
179,integ,I_13cn,II_sp,4,III_la,322735.100,0.523,288519.000,0.589,{'alpha': [199.0]}
180,integ,I_02ch,II_ps,26,III_la,294162.900,0.603,288596.000,0.589,{'alpha': [199.0]}
181,integ,I_01cd,II_r2r,14,III_la,314469.600,0.547,288600.600,0.589,{'alpha': [199.0]}
182,integ,I_01cd,II_rr2,14,III_la,314469.600,0.547,288600.600,0.589,{'alpha': [199.0]}
183,integ,I_02ch,II_sp,26,III_la,294450.000,0.603,288641.900,0.589,{'alpha': [199.0]}
184,integ,I_02ch,II_ps,20,III_la,298799.400,0.591,288707.200,0.589,{'alpha': [199.0]}
185,integ,I_01cd,II_sp,14,III_la,309372.200,0.561,288903.700,0.588,{'alpha': [199.0]}
186,integ,I_13cn,II_r2r,24,III_la,301117.000,0.584,288978.500,0.588,{'alpha': [199.0]}
187,integ,I_13cn,II_rr2,24,III_la,301117.000,0.584,288978.500,0.588,{'alpha': [199.0]}
188,integ,I_01cg,II_sp,12,III_la,303771.500,0.577,288988.400,0.588,{'alpha': [199.0]}
189,integ,I_02ch,II_r2r,22,III_la,298317.800,0.592,289030.200,0.588,{'alpha': [199.0]}
190,integ,I_02ch,II_rr2,22,III_la,298317.800,0.592,289030.200,0.588,{'alpha': [199.0]}
191,integ,I_01cn,II_sp,54,III_la,237819.800,0.741,289030.400,0.588,{'alpha': [199.0]}
192,integ,I_02ch,II_ps,28,III_la,293723.800,0.605,289068.800,0.588,{'alpha': [199.0]}
193,integ,I_01cd,II_r2r,8,III_la,316250.400,0.542,289159.500,0.588,{'alpha': [199.0]}
194,integ,I_01cd,II_rr2,8,III_la,316250.400,0.542,289159.500,0.588,{'alpha': [199.0]}
195,integ,I_02cn,II_r2r,28,III_la,314475.300,0.547,289210.300,0.588,{'alpha': [199.0]}
196,integ,I_02cn,II_rr2,28,III_la,314475.300,0.547,289210.300,0.588,{'alpha': [199.0]}
197,integ,I_13cn,II_ps,4,III_la,322142.400,0.524,289246.800,0.587,{'alpha': [199.0]}
198,integ,I_02cn,II_r2r,26,III_la,314495.200,0.547,289260.400,0.587,{'alpha': [199.0]}
199,integ,I_02cn,II_rr2,26,III_la,314495.200,0.547,289260.400,0.587,{'alpha': [199.0]}
200,integ,I_02ch,II_sp,28,III_la,293859.800,0.604,289310.300,0.587,{'alpha': [199.0]}
201,integ,I_13cn,II_ps,18,III_la,305541.800,0.572,289338.200,0.587,{'alpha': [199.0]}
202,integ,I_02ch,II_ps,30,III_la,293368.100,0.606,289339.600,0.587,{'alpha': [199.0]}
203,integ,I_01cg,II_r2r,4,III_la,303025.200,0.579,289381.200,0.587,{'alpha': [199.0]}
204,integ,I_01cg,II_rr2,4,III_la,303025.200,0.579,289381.200,0.587,{'alpha': [199.0]}
205,integ,I_13cn,II_ps,22,III_la,302579.800,0.580,289411.300,0.587,{'alpha': [199.0]}
206,integ,I_13cn,II_r2r,22,III_la,302576.400,0.580,289456.600,0.587,{'alpha': [199.0]}
207,integ,I_13cn,II_rr2,22,III_la,302576.400,0.580,289456.600,0.587,{'alpha': [199.0]}
208,integ,I_01cg,II_r2r,6,III_la,303013.100,0.579,289593.300,0.586,{'alpha': [199.0]}
209,integ,I_01cg,II_rr2,6,III_la,303013.100,0.579,289593.300,0.586,{'alpha': [199.0]}
210,integ,I_01cn,II_sp,48,III_la,239178.700,0.738,289776.600,0.586,{'alpha': [199.0]}
211,integ,I_13cn,II_ps,26,III_la,300687.500,0.586,289800.500,0.586,{'alpha': [199.0]}
212,integ,I_13cn,II_r2r,26,III_la,300687.800,0.586,289802.400,0.586,{'alpha': [199.0]}
213,integ,I_13cn,II_rr2,26,III_la,300687.800,0.586,289802.400,0.586,{'alpha': [199.0]}
214,integ,I_02ch,II_ps,22,III_la,297958.800,0.593,289881.200,0.586,{'alpha': [199.0]}
215,integ,I_13cn,II_r2r,16,III_mlr,311770.600,0.555,289932.100,0.585,{}
216,integ,I_13cn,II_rr2,16,III_mlr,311770.600,0.555,289932.100,0.585,{}
217,integ,I_01cg,II_r2r,8,III_la,302860.300,0.580,289966.400,0.585,{'alpha': [199.0]}
218,integ,I_01cg,II_rr2,8,III_la,302860.300,0.580,289966.400,0.585,{'alpha': [199.0]}
219,integ,I_02cn,II_ps,26,III_la,315319.200,0.544,289979.700,0.585,{'alpha': [199.0]}
220,integ,I_01cg,II_sp,10,III_la,303931.600,0.577,289993.500,0.585,{'alpha': [199.0]}
221,integ,I_01cd,II_sp,4,III_la,319151.400,0.533,290140.400,0.585,{'alpha': [199.0]}
222,integ,I_02ch,II_sp,34,III_la,290526.000,0.613,290277.300,0.584,{'alpha': [199.0]}
223,integ,I_13cn,II_r2r,4,III_la,322587.300,0.523,290403.100,0.584,{'alpha': [199.0]}
224,integ,I_13cn,II_rr2,4,III_la,322587.300,0.523,290403.100,0.584,{'alpha': [199.0]}
225,integ,I_02cn,II_ps,24,III_la,315362.800,0.544,290466.500,0.584,{'alpha': [199.0]}
226,integ,I_02ch,II_ps,12,III_la,305277.700,0.573,290471.300,0.584,{'alpha': [199.0]}
227,integ,I_01cd,II_sp,16,III_la,308409.200,0.564,290496.100,0.584,{'alpha': [199.0]}
228,integ,I_02ch,II_sp,32,III_la,291698.200,0.610,290522.300,0.584,{'alpha': [199.0]}
229,integ,I_02ch,II_sp,30,III_la,291884.800,0.610,290603.400,0.584,{'alpha': [199.0]}
230,integ,I_13cn,II_sp,26,III_la,301338.000,0.584,290605.800,0.584,{'alpha': [199.0]}
231,integ,I_01cd,II_r2r,18,III_la,312144.900,0.553,290645.300,0.583,{'alpha': [199.0]}
232,integ,I_01cd,II_rr2,18,III_la,312144.900,0.553,290645.300,0.583,{'alpha': [199.0]}
233,integ,I_01ch,II_sp,26,III_la,287980.000,0.620,290647.500,0.583,{'alpha': [199.0]}
234,integ,I_01cn,II_r2r,46,III_la,239368.400,0.737,290740.600,0.583,{'alpha': [199.0]}
235,integ,I_01cn,II_rr2,46,III_la,239368.400,0.737,290740.600,0.583,{'alpha': [199.0]}
236,integ,I_01cn,II_sp,56,III_la,237340.700,0.742,290771.300,0.583,{'alpha': [199.0]}
237,integ,I_13cn,II_ps,24,III_la,302011.800,0.582,290779.800,0.583,{'alpha': [199.0]}
238,integ,I_01cn,II_ps,56,III_la,237340.600,0.742,290782.100,0.583,{'alpha': [199.0]}
239,integ,I_01cn,II_r2r,56,III_la,237340.100,0.742,290790.500,0.583,{'alpha': [199.0]}
240,integ,I_01cn,II_rr2,56,III_la,237340.100,0.742,290790.500,0.583,{'alpha': [199.0]}
241,integ,I_01cd,II_r2r,12,III_la,315378.300,0.544,290826.200,0.583,{'alpha': [199.0]}
242,integ,I_01cd,II_rr2,12,III_la,315378.300,0.544,290826.200,0.583,{'alpha': [199.0]}
243,integ,I_01cd,II_ps,12,III_la,315378.300,0.544,290837.700,0.583,{'alpha': [199.0]}
244,integ,I_02ch,II_r2r,12,III_la,306868.900,0.568,291027.400,0.582,{'alpha': [199.0]}
245,integ,I_02ch,II_rr2,12,III_la,306868.900,0.568,291027.400,0.582,{'alpha': [199.0]}
246,integ,I_01cd,II_ps,10,III_la,315887.700,0.543,291072.200,0.582,{'alpha': [199.0]}
247,integ,I_01cd,II_r2r,10,III_la,315887.600,0.543,291075.800,0.582,{'alpha': [199.0]}
248,integ,I_01cd,II_rr2,10,III_la,315887.600,0.543,291075.800,0.582,{'alpha': [199.0]}
249,integ,I_02cn,II_r2r,24,III_la,316174.600,0.542,291093.300,0.582,{'alpha': [199.0]}
250,integ,I_02cn,II_rr2,24,III_la,316174.600,0.542,291093.300,0.582,{'alpha': [199.0]}
251,integ,I_13cn,II_r2r,20,III_mlr,304327.700,0.576,291134.800,0.582,{}
252,integ,I_13cn,II_rr2,20,III_mlr,304327.700,0.576,291134.800,0.582,{}
253,integ,I_13cn,II_sp,24,III_la,301959.300,0.582,291198.700,0.582,{'alpha': [199.0]}
254,integ,I_02ch,II_r2r,14,III_la,306145.400,0.570,291211.800,0.582,{'alpha': [199.0]}
255,integ,I_02ch,II_rr2,14,III_la,306145.400,0.570,291211.800,0.582,{'alpha': [199.0]}
256,integ,I_01cd,II_sp,26,III_la,296815.600,0.596,291292.300,0.582,{'alpha': [199.0]}
257,integ,I_01cg,II_r2r,10,III_la,302394.600,0.581,291341.100,0.581,{'alpha': [199.0]}
258,integ,I_01cg,II_rr2,10,III_la,302394.600,0.581,291341.100,0.581,{'alpha': [199.0]}
259,integ,I_01cg,II_r2r,12,III_la,302184.000,0.582,291375.500,0.581,{'alpha': [199.0]}
260,integ,I_01cg,II_rr2,12,III_la,302184.000,0.582,291375.500,0.581,{'alpha': [199.0]}
