,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
169,emlb,I_11s3d,II_ps,68,III_svm_lin,29.600,0.351,30.500,0.283,{}
170,emlb,I_03cl,II_r2r,6,III_la,31.400,0.274,30.500,0.283,{'alpha': [0.19]}
171,emlb,I_05s1l,II_ps,5,III_svm_lin,32.900,0.200,30.500,0.282,{}
172,emlb,I_03cp,II_r2r,74,III_dtr,29.100,0.375,30.600,0.279,"{'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [6]}"
173,emlb,I_08s3p,II_ps,5,III_mlr,31.900,0.248,30.600,0.278,{}
174,emlb,I_12s2l,II_sp,8,III_la,32.500,0.221,30.600,0.275,{'alpha': [0.0059]}
175,emlb,I_12s2p,II_sp,8,III_la,32.500,0.221,30.600,0.275,{'alpha': [0.0059]}
176,emlb,I_12s2h,II_sp,8,III_la,32.500,0.221,30.600,0.275,{'alpha': [0.0059]}
177,emlb,I_12s2g,II_sp,8,III_la,32.500,0.221,30.600,0.275,{'alpha': [0.0059]}
178,emlb,I_12s2d,II_sp,8,III_la,32.500,0.221,30.600,0.275,{'alpha': [0.0059]}
179,emlb,I_06s3h,II_sp,72,III_la,27.500,0.442,30.700,0.274,{'alpha': [0.16]}
180,emlb,I_10s3d,II_sp,32,III_la,31.400,0.271,30.700,0.273,{'alpha': [0.2]}
181,emlb,I_03cn,II_ps,11,III_mlr,30.700,0.304,30.800,0.269,{}
182,emlb,I_07s3l,II_ps,9,III_mlr,31.300,0.274,30.900,0.264,{}
183,emlb,I_03ch,II_sp,81,III_la,30.200,0.326,31.000,0.260,{'alpha': [0.2]}
184,emlb,I_11s2l,II_r2r,20,III_svm_lin,32.700,0.211,31.000,0.259,{}
185,emlb,I_11s2p,II_r2r,20,III_svm_lin,32.700,0.211,31.000,0.259,{}
186,emlb,I_11s2h,II_r2r,20,III_svm_lin,32.700,0.211,31.000,0.259,{}
187,emlb,I_11s2g,II_r2r,20,III_svm_lin,32.700,0.211,31.000,0.259,{}
188,emlb,I_11s2d,II_r2r,20,III_svm_lin,32.700,0.211,31.000,0.259,{}
189,emlb,I_10s3h,II_ps,88,III_la,29.900,0.338,31.100,0.255,{'alpha': [0.29]}
190,emlb,I_03a,II_r2r,6,III_mlr,31.200,0.281,31.100,0.254,{}
191,emlb,I_01s2h,II_r2r,16,III_la,31.900,0.249,31.100,0.252,{'alpha': [0.42]}
192,emlb,I_05s3g,II_r2r,9,III_la,32.100,0.237,31.100,0.252,{'alpha': [0.1]}
193,emlb,I_04s3d,II_r2r,74,III_dtr,30.500,0.315,31.200,0.249,"{'max_depth': [2], 'max_features': [15], 'max_leaf_nodes': [4]}"
194,emlb,I_10s1h,II_sp,5,III_la,32.400,0.226,31.200,0.249,{'alpha': [0.2]}
195,emlb,I_01s2g,II_r2r,8,III_la,32.100,0.239,31.300,0.245,{'alpha': [0.4]}
196,emlb,I_04s1g,II_sp,11,III_la,30.900,0.297,31.300,0.244,{'alpha': [0.7]}
197,emlb,I_02s2l,II_r2r,8,III_la,32.500,0.220,31.300,0.244,{'alpha': [1e-06]}
198,emlb,I_02s2p,II_r2r,8,III_la,32.500,0.220,31.300,0.244,{'alpha': [1e-06]}
199,emlb,I_02s2h,II_r2r,8,III_la,32.500,0.220,31.300,0.244,{'alpha': [1e-06]}
200,emlb,I_02s2g,II_r2r,8,III_la,32.500,0.220,31.300,0.244,{'alpha': [1e-06]}
201,emlb,I_02s2d,II_r2r,8,III_la,32.500,0.220,31.300,0.244,{'alpha': [1e-06]}
202,emlb,I_13s2l,II_sp,6,III_svm_lin,32.400,0.226,31.400,0.241,{}
203,emlb,I_13s2p,II_sp,6,III_svm_lin,32.400,0.226,31.400,0.241,{}
204,emlb,I_13s2h,II_sp,6,III_svm_lin,32.400,0.226,31.400,0.241,{}
205,emlb,I_13s2g,II_sp,6,III_svm_lin,32.400,0.226,31.400,0.241,{}
206,emlb,I_13s2d,II_sp,6,III_svm_lin,32.400,0.226,31.400,0.241,{}
207,emlb,I_04s1d,II_r2r,48,III_la,28.500,0.401,31.400,0.237,{'alpha': [0.38]}
208,emlb,I_10s1l,II_ps,16,III_svm_lin,32.800,0.206,31.400,0.237,{}
209,emlb,I_06s1l,II_r2r,10,III_la,32.500,0.218,31.500,0.236,{'alpha': [0.054]}
210,emlb,I_01s2p,II_ps,66,III_la,31.300,0.276,31.600,0.228,{'alpha': [0.13]}
211,emlb,I_01s2d,II_sp,56,III_la,31.800,0.253,31.600,0.228,{'alpha': [0.23]}
212,emlb,I_03cd,II_r2r,9,III_la,31.400,0.271,31.600,0.227,{'alpha': [0.22]}
213,emlb,I_10s1p,II_sp,6,III_mlr,32.900,0.202,31.700,0.224,{}
214,emlb,I_03s3g,II_r2r,4,III_la,32.400,0.226,31.900,0.212,{'alpha': [0.043]}
215,emlb,I_07s2l,II_r2r,4,III_mlr,33.500,0.170,32.000,0.209,{}
216,emlb,I_07s2p,II_r2r,4,III_mlr,33.500,0.170,32.000,0.209,{}
217,emlb,I_07s2h,II_r2r,4,III_mlr,33.500,0.170,32.000,0.209,{}
218,emlb,I_07s2g,II_r2r,4,III_mlr,33.500,0.170,32.000,0.209,{}
219,emlb,I_07s2d,II_r2r,4,III_mlr,33.500,0.170,32.000,0.209,{}
220,emlb,I_08s3g,II_r2r,11,III_mlr,31.300,0.277,32.000,0.209,{}
221,emlb,I_09s2l,II_r2r,4,III_svm_sig,32.800,0.204,32.000,0.209,"{'coef0': [0], 'gamma': [0.2]}"
222,emlb,I_09s2p,II_r2r,4,III_svm_sig,32.800,0.204,32.000,0.209,"{'coef0': [0], 'gamma': [0.2]}"
223,emlb,I_09s2h,II_r2r,4,III_svm_sig,32.800,0.204,32.000,0.209,"{'coef0': [0], 'gamma': [0.2]}"
224,emlb,I_09s2g,II_r2r,4,III_svm_sig,32.800,0.204,32.000,0.209,"{'coef0': [0], 'gamma': [0.2]}"
225,emlb,I_09s2d,II_r2r,4,III_svm_sig,32.800,0.204,32.000,0.209,"{'coef0': [0], 'gamma': [0.2]}"
226,emlb,I_07s1l,II_r2r,4,III_la,32.900,0.199,32.100,0.204,{'alpha': [0.12]}
227,emlb,I_08s1p,II_sp,4,III_la,33.100,0.190,32.100,0.204,{'alpha': [0.079]}
228,emlb,I_04s2l,II_sp,86,III_svm_sig,32.900,0.198,32.100,0.202,"{'coef0': [0], 'gamma': [0.0052]}"
229,emlb,I_04s2p,II_sp,86,III_svm_sig,32.900,0.198,32.100,0.202,"{'coef0': [0], 'gamma': [0.0052]}"
230,emlb,I_04s2h,II_sp,86,III_svm_sig,32.900,0.198,32.100,0.202,"{'coef0': [0], 'gamma': [0.0052]}"
231,emlb,I_04s2g,II_sp,86,III_svm_sig,32.900,0.198,32.100,0.202,"{'coef0': [0], 'gamma': [0.0052]}"
232,emlb,I_04s2d,II_sp,86,III_svm_sig,32.900,0.198,32.100,0.202,"{'coef0': [0], 'gamma': [0.0052]}"
233,emlb,I_08s1h,II_r2r,24,III_la,32.100,0.237,32.200,0.202,{'alpha': [0.35]}
234,emlb,I_06s3p,II_sp,89,III_la,30.800,0.300,32.200,0.200,{'alpha': [1.0]}
235,emlb,I_10s1g,II_sp,7,III_mlr,32.300,0.230,32.300,0.193,{}
236,emlb,I_06s2l,II_r2r,4,III_svm_lin,33.000,0.194,32.500,0.187,{}
237,emlb,I_06s2p,II_r2r,4,III_svm_lin,33.000,0.194,32.500,0.187,{}
238,emlb,I_06s2h,II_r2r,4,III_svm_lin,33.000,0.194,32.500,0.187,{}
239,emlb,I_06s2g,II_r2r,4,III_svm_lin,33.000,0.194,32.500,0.187,{}
240,emlb,I_06s2d,II_r2r,4,III_svm_lin,33.000,0.194,32.500,0.187,{}
241,emlb,I_07s3g,II_ps,6,III_la,32.400,0.222,32.500,0.187,{'alpha': [0.38]}
242,emlb,I_11s1d,II_r2r,12,III_mlr,33.200,0.188,32.600,0.181,{}
243,emlb,I_05s3p,II_ps,13,III_la,30.700,0.304,32.800,0.172,{'alpha': [1.7]}
244,emlb,I_08s1g,II_r2r,4,III_svm_lin,33.300,0.181,32.800,0.167,{}
245,emlb,I_07s1h,II_ps,4,III_mlr,33.600,0.167,33.100,0.156,{}
